"nGroupT","nGroupC","ef","rho","propC","sampleSize","iteration","coef","boot_pval"
6,2,0.3,0.3,0.3,12,3,-0.303228281956258,0.196666666666667
6,2,0,0.3,0.3,14,3,0.210543244346001,0.273333333333333
6,2,0.3,0.3,0.3,14,3,-0.40305932812859,0.0666666666666667
6,2,0,0.3,0.3,16,3,-0.122713613618426,0.516666666666667
6,2,0.3,0.3,0.3,16,3,-0.439898617955042,0.0133333333333333
6,2,0,0.3,0.3,6,4,-0.607328605857593,0.0533333333333333
6,2,0.3,0.3,0.3,6,4,0.173472429262469,0.61
6,2,0,0.3,0.3,8,4,-0.021847830073596,0.95
6,2,0.3,0.3,0.3,8,4,-0.73481733596786,0.00666666666666667
6,2,0,0.3,0.3,10,4,0.120871325446612,0.596666666666667
6,2,0.3,0.3,0.3,10,4,-0.0812647381685508,0.753333333333333
6,2,0,0.3,0.3,12,4,0.139586786975181,0.436666666666667
6,2,0.3,0.3,0.3,12,4,-0.27510571403137,0.246666666666667
6,2,0,0.3,0.3,14,4,0.121328514728623,0.54
6,2,0.3,0.3,0.3,14,4,-0.628236414662374,0.00333333333333333
6,2,0,0.3,0.3,16,4,-0.0738839884127562,0.703333333333333
6,2,0.3,0.3,0.3,16,4,-0.257560491530063,0.153333333333333
6,2,0,0.3,0.3,6,5,-0.259315408903866,0.42
6,2,0.3,0.3,0.3,6,5,0.0885558412258396,0.763333333333333
6,2,0,0.3,0.3,8,5,0.0090818147428263,0.956666666666667
6,2,0.3,0.3,0.3,8,5,-0.422603588095202,0.123333333333333
6,2,0,0.3,0.3,10,5,-0.0141914766281001,0.95
6,2,0.3,0.3,0.3,10,5,-0.475619390415119,0.0466666666666667
6,2,0,0.3,0.3,12,5,-0.223479748295714,0.293333333333333
6,2,0.3,0.3,0.3,12,5,-0.107819733557537,0.61
6,2,0,0.3,0.3,14,5,0.302028563006429,0.11
6,2,0.3,0.3,0.3,14,5,-0.423357892056897,0.0266666666666667
6,2,0,0.3,0.3,16,5,-0.070269130749797,0.68
6,2,0.3,0.3,0.3,16,5,-0.172672611817813,0.396666666666667
6,2,0,0.3,0.3,6,6,-0.143799784398368,0.626666666666667
6,2,0.3,0.3,0.3,6,6,-0.0037930293588408,0.996666666666667
6,2,0,0.3,0.3,8,6,-0.152069450356989,0.57
6,2,0.3,0.3,0.3,8,6,-0.837768782359687,0
6,2,0,0.3,0.3,10,6,-0.189664300851834,0.47
6,2,0.3,0.3,0.3,10,6,-0.444408487016809,0.0466666666666667
6,2,0,0.3,0.3,12,6,-0.213592357857845,0.303333333333333
6,2,0.3,0.3,0.3,12,6,0.0458695633766699,0.826666666666667
6,2,0,0.3,0.3,14,6,0.177844493683028,0.356666666666667
6,2,0.3,0.3,0.3,14,6,-0.0969054850166201,0.61
6,2,0,0.3,0.3,16,6,-0.146407621854016,0.406666666666667
6,2,0.3,0.3,0.3,16,6,-0.226822621373938,0.246666666666667
6,2,0,0.3,0.3,6,7,0.326964464905482,0.303333333333333
6,2,0.3,0.3,0.3,6,7,-0.330359022304802,0.26
6,2,0,0.3,0.3,8,7,0.0666641667265953,0.8
6,2,0.3,0.3,0.3,8,7,0.0130465467535865,0.966666666666667
6,2,0,0.3,0.3,10,7,0.129203308219227,0.633333333333333
6,2,0.3,0.3,0.3,10,7,-0.282417598481463,0.25
6,2,0,0.3,0.3,12,7,-0.00211756668164695,1
6,2,0.3,0.3,0.3,12,7,-0.517497795131724,0.01
6,2,0,0.3,0.3,14,7,-0.115384437209569,0.56
6,2,0.3,0.3,0.3,14,7,-0.217916621737054,0.236666666666667
6,2,0,0.3,0.3,16,7,-0.118813131174452,0.49
6,2,0.3,0.3,0.3,16,7,-0.501570408093737,0.0133333333333333
6,2,0,0.3,0.3,6,8,0.15274709168885,0.61
6,2,0.3,0.3,0.3,6,8,-0.305268374727784,0.36
6,2,0,0.3,0.3,8,8,-0.227965937167721,0.42
6,2,0.3,0.3,0.3,8,8,-0.270021117844851,0.303333333333333
6,2,0,0.3,0.3,10,8,0.166390635951653,0.486666666666667
6,2,0.3,0.3,0.3,10,8,0.106133699635301,0.61
6,2,0,0.3,0.3,12,8,0.241791084734868,0.206666666666667
6,2,0.3,0.3,0.3,12,8,-0.330439868363634,0.146666666666667
6,2,0,0.3,0.3,14,8,0.15874490887471,0.373333333333333
6,2,0.3,0.3,0.3,14,8,-0.0569527324085685,0.763333333333333
6,2,0,0.3,0.3,16,8,0.214298623822295,0.266666666666667
6,2,0.3,0.3,0.3,16,8,-0.470525040505276,0.0133333333333333
6,2,0,0.3,0.3,6,9,0.350364593944271,0.24
6,2,0.3,0.3,0.3,6,9,0.249803388029145,0.416666666666667
6,2,0,0.3,0.3,8,9,-0.240125779289494,0.353333333333333
6,2,0.3,0.3,0.3,8,9,-1.03259823123562,0
6,2,0,0.3,0.3,10,9,0.0709769628622352,0.743333333333333
6,2,0.3,0.3,0.3,10,9,0.0849355274690381,0.733333333333333
6,2,0,0.3,0.3,12,9,-0.102420412308124,0.636666666666667
6,2,0.3,0.3,0.3,12,9,-0.58762088635184,0.02
6,2,0,0.3,0.3,14,9,-0.0949220511342105,0.623333333333333
6,2,0.3,0.3,0.3,14,9,-0.310641362924408,0.12
6,2,0,0.3,0.3,16,9,-0.178379960707292,0.35
6,2,0.3,0.3,0.3,16,9,-0.441913002784856,0.0166666666666667
6,2,0,0.3,0.3,6,10,-0.116323060720311,0.703333333333333
6,2,0.3,0.3,0.3,6,10,0.0871638119094135,0.78
6,2,0,0.3,0.3,8,10,0.65806186144062,0.0133333333333333
6,2,0.3,0.3,0.3,8,10,-0.536791060640488,0.0566666666666667
6,2,0,0.3,0.3,10,10,-0.26583771130412,0.223333333333333
6,2,0.3,0.3,0.3,10,10,-0.747170306215626,0
6,2,0,0.3,0.3,12,10,0.293284791128759,0.163333333333333
6,2,0.3,0.3,0.3,12,10,0.0839539660922836,0.69
6,2,0,0.3,0.3,14,10,0.151187829978994,0.463333333333333
6,2,0.3,0.3,0.3,14,10,-0.103339633217494,0.59
6,2,0,0.3,0.3,16,10,0.0459478328884204,0.8
6,2,0.3,0.3,0.3,16,10,-0.193948786107961,0.35
6,2,0,0.3,0.3,6,11,0.428211266202874,0.183333333333333
6,2,0.3,0.3,0.3,6,11,0.0723672440915673,0.803333333333333
6,2,0,0.3,0.3,8,11,-0.108568501948863,0.676666666666667
6,2,0.3,0.3,0.3,8,11,-0.569090377893704,0.0466666666666667
6,2,0,0.3,0.3,10,11,-0.0696866535965941,0.766666666666667
6,2,0.3,0.3,0.3,10,11,-0.101158458945738,0.623333333333333
6,2,0,0.3,0.3,12,11,-0.0401251490925718,0.83
6,2,0.3,0.3,0.3,12,11,-0.365795320612347,0.1
6,2,0,0.3,0.3,14,11,-0.162758877397852,0.376666666666667
6,2,0.3,0.3,0.3,14,11,-0.348293346451118,0.0866666666666667
6,2,0,0.3,0.3,16,11,0.213876492502614,0.28
6,2,0.3,0.3,0.3,16,11,-0.693920477440119,0.00333333333333333
6,2,0,0.3,0.3,6,12,-0.201804655650312,0.503333333333333
6,2,0.3,0.3,0.3,6,12,-0.181959346043379,0.503333333333333
6,2,0,0.3,0.3,8,12,-0.0443641286187132,0.88
6,2,0.3,0.3,0.3,8,12,-0.460844876135741,0.07
6,2,0,0.3,0.3,10,12,-0.392386184293871,0.106666666666667
6,2,0.3,0.3,0.3,10,12,-0.536862370229504,0.0166666666666667
6,2,0,0.3,0.3,12,12,0.123013524981046,0.583333333333333
6,2,0.3,0.3,0.3,12,12,-0.224775862922695,0.323333333333333
6,2,0,0.3,0.3,14,12,0.0528776155141773,0.766666666666667
6,2,0.3,0.3,0.3,14,12,-0.140183323881961,0.466666666666667
6,2,0,0.3,0.3,16,12,-0.0905091761527553,0.62
6,2,0.3,0.3,0.3,16,12,-0.168313097137102,0.32
6,2,0,0.3,0.3,6,13,-0.291144665385145,0.35
6,2,0.3,0.3,0.3,6,13,-0.423289580976586,0.186666666666667
6,2,0,0.3,0.3,8,13,-0.212990614048735,0.38
6,2,0.3,0.3,0.3,8,13,-0.9041484732295,0.00666666666666667
6,2,0,0.3,0.3,10,13,-0.0726777925144355,0.733333333333333
6,2,0.3,0.3,0.3,10,13,-0.585846597857533,0.0133333333333333
6,2,0,0.3,0.3,12,13,-0.203472616842941,0.346666666666667
6,2,0.3,0.3,0.3,12,13,-0.106995237103857,0.623333333333333
6,2,0,0.3,0.3,14,13,0.0278659994256286,0.86
6,2,0.3,0.3,0.3,14,13,-0.591715218999524,0.0133333333333333
6,2,0,0.3,0.3,16,13,0.0942322668004017,0.613333333333333
6,2,0.3,0.3,0.3,16,13,-0.439425861251564,0.0266666666666667
6,2,0,0.3,0.3,6,14,0.20741131574996,0.49
6,2,0.3,0.3,0.3,6,14,-0.393724580832767,0.216666666666667
6,2,0,0.3,0.3,8,14,0.759812065173614,0
6,2,0.3,0.3,0.3,8,14,-0.22970656628495,0.396666666666667
6,2,0,0.3,0.3,10,14,0.265169549467034,0.24
6,2,0.3,0.3,0.3,10,14,-0.574684468234329,0.0166666666666667
6,2,0,0.3,0.3,12,14,-0.280318309691938,0.173333333333333
6,2,0.3,0.3,0.3,12,14,-0.574728969931265,0.0266666666666667
6,2,0,0.3,0.3,14,14,0.42693154537071,0.0466666666666667
6,2,0.3,0.3,0.3,14,14,0.0477453985881847,0.796666666666667
6,2,0,0.3,0.3,16,14,0.0906090394627486,0.576666666666667
6,2,0.3,0.3,0.3,16,14,-0.429089934544167,0.0233333333333333
6,2,0,0.3,0.3,6,15,0.08837301232786,0.8
6,2,0.3,0.3,0.3,6,15,-0.130207042555745,0.65
6,2,0,0.3,0.3,8,15,-0.0157481674551504,0.95
6,2,0.3,0.3,0.3,8,15,-0.299608296865826,0.293333333333333
6,2,0,0.3,0.3,10,15,-0.0404121563931312,0.856666666666667
6,2,0.3,0.3,0.3,10,15,0.0886726800702949,0.716666666666667
6,2,0,0.3,0.3,12,15,-0.00098670293200597,1
6,2,0.3,0.3,0.3,12,15,-0.214589012350318,0.29
6,2,0,0.3,0.3,14,15,0.117797900953281,0.536666666666667
6,2,0.3,0.3,0.3,14,15,-0.39344105769957,0.03
6,2,0,0.3,0.3,16,15,0.242396490654495,0.216666666666667
6,2,0.3,0.3,0.3,16,15,-0.0112978271819227,0.963333333333333
6,2,0,0.3,0.3,6,16,0.564340764335639,0.07
6,2,0.3,0.3,0.3,6,16,-0.153715493310145,0.606666666666667
6,2,0,0.3,0.3,8,16,0.134059861510305,0.67
6,2,0.3,0.3,0.3,8,16,-0.825486706051044,0.00666666666666667
6,2,0,0.3,0.3,10,16,0.154503374840798,0.506666666666667
6,2,0.3,0.3,0.3,10,16,-0.474133374493127,0.0433333333333333
6,2,0,0.3,0.3,12,16,-0.240929854267951,0.3
6,2,0.3,0.3,0.3,12,16,-0.597776376386753,0.00666666666666667
6,2,0,0.3,0.3,14,16,0.171799340989294,0.396666666666667
6,2,0.3,0.3,0.3,14,16,-0.165880613936638,0.386666666666667
6,2,0,0.3,0.3,16,16,-0.32705884973447,0.1
6,2,0.3,0.3,0.3,16,16,-0.390438429231984,0.0366666666666667
6,2,0,0.3,0.3,6,17,0.277374299656413,0.323333333333333
6,2,0.3,0.3,0.3,6,17,-0.505601027266926,0.0733333333333333
6,2,0,0.3,0.3,8,17,-0.149801323002199,0.543333333333333
6,2,0.3,0.3,0.3,8,17,-0.529798468198724,0.0466666666666667
6,2,0,0.3,0.3,10,17,0.463534364367257,0.0633333333333333
6,2,0.3,0.3,0.3,10,17,-0.176682641445074,0.526666666666667
6,2,0,0.3,0.3,12,17,0.186738389555082,0.363333333333333
6,2,0.3,0.3,0.3,12,17,-0.234314261868834,0.333333333333333
6,2,0,0.3,0.3,14,17,0.239333063119636,0.266666666666667
6,2,0.3,0.3,0.3,14,17,-0.171611507589504,0.416666666666667
6,2,0,0.3,0.3,16,17,-0.378639222203691,0.04
6,2,0.3,0.3,0.3,16,17,-0.384697116708663,0.0533333333333333
6,2,0,0.3,0.3,6,18,0.186057136845029,0.51
6,2,0.3,0.3,0.3,6,18,0.059233665871747,0.8
6,2,0,0.3,0.3,8,18,-0.28578344281355,0.3
6,2,0.3,0.3,0.3,8,18,-0.272509086341705,0.296666666666667
6,2,0,0.3,0.3,10,18,0.164105043444087,0.436666666666667
6,2,0.3,0.3,0.3,10,18,-0.651704927596819,0.0166666666666667
6,2,0,0.3,0.3,12,18,-0.07744211092542,0.683333333333333
6,2,0.3,0.3,0.3,12,18,-0.332831376711874,0.126666666666667
6,2,0,0.3,0.3,14,18,-0.0878634141026215,0.653333333333333
6,2,0.3,0.3,0.3,14,18,-0.433025078077255,0.0333333333333333
6,2,0,0.3,0.3,16,18,-0.0880125636477575,0.606666666666667
6,2,0.3,0.3,0.3,16,18,-0.525050388834399,0.00666666666666667
6,2,0,0.3,0.3,6,19,0.0811972572204796,0.796666666666667
6,2,0.3,0.3,0.3,6,19,-0.477395977259241,0.16
6,2,0,0.3,0.3,8,19,-0.183846992600846,0.513333333333333
6,2,0.3,0.3,0.3,8,19,-0.698089228832653,0.00666666666666667
6,2,0,0.3,0.3,10,19,-0.596702086470011,0.0166666666666667
6,2,0.3,0.3,0.3,10,19,-0.401302243578542,0.06
6,2,0,0.3,0.3,12,19,-0.206619470854758,0.343333333333333
6,2,0.3,0.3,0.3,12,19,-0.366814896574451,0.0966666666666667
6,2,0,0.3,0.3,14,19,0.164675012992608,0.38
6,2,0.3,0.3,0.3,14,19,-0.0931662706817865,0.63
6,2,0,0.3,0.3,16,19,-0.155241407961548,0.44
6,2,0.3,0.3,0.3,16,19,-0.027729769112161,0.876666666666667
6,2,0,0.3,0.3,6,20,0.20111860076637,0.523333333333333
6,2,0.3,0.3,0.3,6,20,-0.588535685455126,0.05
6,2,0,0.3,0.3,8,20,-0.0896334481243248,0.736666666666667
6,2,0.3,0.3,0.3,8,20,0.0132054493476966,0.966666666666667
6,2,0,0.3,0.3,10,20,0.225055428541455,0.306666666666667
6,2,0.3,0.3,0.3,10,20,-0.00998734239169513,0.966666666666667
6,2,0,0.3,0.3,12,20,0.0123758615549579,0.946666666666667
6,2,0.3,0.3,0.3,12,20,-0.336320484894168,0.146666666666667
6,2,0,0.3,0.3,14,20,0.000374218304386417,0.996666666666667
6,2,0.3,0.3,0.3,14,20,-0.491984742688987,0.01
6,2,0,0.3,0.3,16,20,0.292520143155702,0.0866666666666667
6,2,0.3,0.3,0.3,16,20,-0.0836799200148578,0.716666666666667
6,2,0,0.3,0.3,6,21,0.0783952211707702,0.793333333333333
6,2,0.3,0.3,0.3,6,21,0.0651924829889544,0.83
6,2,0,0.3,0.3,8,21,0.20071725574151,0.41
6,2,0.3,0.3,0.3,8,21,-0.219171676617161,0.416666666666667
6,2,0,0.3,0.3,10,21,-0.217839066028553,0.363333333333333
6,2,0.3,0.3,0.3,10,21,-0.372044890748632,0.123333333333333
6,2,0,0.3,0.3,12,21,0.406971530146863,0.05
6,2,0.3,0.3,0.3,12,21,-0.563716286417005,0.00666666666666667
6,2,0,0.3,0.3,14,21,0.228354826308216,0.26
6,2,0.3,0.3,0.3,14,21,-0.18158470825352,0.413333333333333
6,2,0,0.3,0.3,16,21,0.0207710433584207,0.923333333333333
6,2,0.3,0.3,0.3,16,21,-0.099523884238929,0.593333333333333
6,2,0,0.3,0.3,6,22,0.165085138174846,0.583333333333333
6,2,0.3,0.3,0.3,6,22,-0.459365671578667,0.166666666666667
6,2,0,0.3,0.3,8,22,-0.17820799207653,0.516666666666667
6,2,0.3,0.3,0.3,8,22,-0.559377098731343,0.0566666666666667
6,2,0,0.3,0.3,10,22,-0.155564190689811,0.523333333333333
6,2,0.3,0.3,0.3,10,22,-0.777822404173251,0.00333333333333333
6,2,0,0.3,0.3,12,22,-0.177521403935515,0.396666666666667
6,2,0.3,0.3,0.3,12,22,-0.0970483618761363,0.683333333333333
6,2,0,0.3,0.3,14,22,-0.0902952685890254,0.626666666666667
6,2,0.3,0.3,0.3,14,22,-0.289738857288648,0.17
6,2,0,0.3,0.3,16,22,0.138148928761374,0.436666666666667
6,2,0.3,0.3,0.3,16,22,-0.384286982912072,0.0333333333333333
6,2,0,0.3,0.3,6,23,-0.20274362534488,0.533333333333333
6,2,0.3,0.3,0.3,6,23,-0.472380317951221,0.146666666666667
6,2,0,0.3,0.3,8,23,0.180720331488724,0.453333333333333
6,2,0.3,0.3,0.3,8,23,-0.479519073118609,0.0733333333333333
6,2,0,0.3,0.3,10,23,-0.523897411728327,0.0233333333333333
6,2,0.3,0.3,0.3,10,23,-0.53181175902059,0.0166666666666667
6,2,0,0.3,0.3,12,23,0.116494879280041,0.576666666666667
6,2,0.3,0.3,0.3,12,23,-0.28110752127837,0.173333333333333
6,2,0,0.3,0.3,14,23,0.0594772747161486,0.74
6,2,0.3,0.3,0.3,14,23,-0.662856576571357,0
6,2,0,0.3,0.3,16,23,-0.0199563446146328,0.903333333333333
6,2,0.3,0.3,0.3,16,23,-0.366253695328602,0.06
6,2,0,0.3,0.3,6,24,0.166667977030951,0.61
6,2,0.3,0.3,0.3,6,24,0.051566915432871,0.833333333333333
6,2,0,0.3,0.3,8,24,-0.0271398191557407,0.926666666666667
6,2,0.3,0.3,0.3,8,24,-0.347738304984771,0.18
6,2,0,0.3,0.3,10,24,-0.0169909340654288,0.936666666666667
6,2,0.3,0.3,0.3,10,24,-0.358403066309597,0.143333333333333
6,2,0,0.3,0.3,12,24,0.0100900880635733,0.976666666666667
6,2,0.3,0.3,0.3,12,24,-0.335418814053865,0.113333333333333
6,2,0,0.3,0.3,14,24,0.12651888356132,0.53
6,2,0.3,0.3,0.3,14,24,-0.379713859680812,0.0533333333333333
6,2,0,0.3,0.3,16,24,0.148241718904966,0.406666666666667
6,2,0.3,0.3,0.3,16,24,-0.648579504827836,0
6,2,0,0.3,0.3,6,25,-0.157598139081644,0.64
6,2,0.3,0.3,0.3,6,25,-0.35246369909327,0.26
6,2,0,0.3,0.3,8,25,0.278125114161686,0.26
6,2,0.3,0.3,0.3,8,25,0.0738796512905194,0.766666666666667
6,2,0,0.3,0.3,10,25,0.07635032746197,0.736666666666667
6,2,0.3,0.3,0.3,10,25,-0.664998472535077,0.00666666666666667
6,2,0,0.3,0.3,12,25,-0.0898499997997065,0.673333333333333
6,2,0.3,0.3,0.3,12,25,0.0384543400235492,0.873333333333333
6,2,0,0.3,0.3,14,25,0.160491179866793,0.396666666666667
6,2,0.3,0.3,0.3,14,25,-0.154006644871135,0.373333333333333
6,2,0,0.3,0.3,16,25,-0.101632554803252,0.576666666666667
6,2,0.3,0.3,0.3,16,25,-0.0224636951871605,0.903333333333333
6,2,0,0.3,0.3,6,26,0.864351418942982,0.0133333333333333
6,2,0.3,0.3,0.3,6,26,0.149718229835467,0.606666666666667
6,2,0,0.3,0.3,8,26,-0.0318681986946351,0.903333333333333
6,2,0.3,0.3,0.3,8,26,-0.382497615423295,0.186666666666667
6,2,0,0.3,0.3,10,26,-0.386568597346132,0.0933333333333333
6,2,0.3,0.3,0.3,10,26,-0.471745519193329,0.0333333333333333
6,2,0,0.3,0.3,12,26,0.539865771923384,0.02
6,2,0.3,0.3,0.3,12,26,-0.111509133094286,0.62
6,2,0,0.3,0.3,14,26,-0.0730311147783735,0.643333333333333
6,2,0.3,0.3,0.3,14,26,-0.531343551262879,0.0233333333333333
6,2,0,0.3,0.3,16,26,-0.194196414782322,0.33
6,2,0.3,0.3,0.3,16,26,-0.222752413457055,0.266666666666667
6,2,0,0.3,0.3,6,27,-0.347982633598861,0.266666666666667
6,2,0.3,0.3,0.3,6,27,-0.476035908172654,0.133333333333333
6,2,0,0.3,0.3,8,27,0.264268589058392,0.333333333333333
6,2,0.3,0.3,0.3,8,27,-0.695961628094685,0.01
6,2,0,0.3,0.3,10,27,-0.53757317550891,0.0233333333333333
6,2,0.3,0.3,0.3,10,27,-0.130316771774959,0.563333333333333
6,2,0,0.3,0.3,12,27,0.103508670525927,0.593333333333333
6,2,0.3,0.3,0.3,12,27,-0.00912867798522431,0.96
6,2,0,0.3,0.3,14,27,0.216892176179199,0.276666666666667
6,2,0.3,0.3,0.3,14,27,-0.131684867433716,0.5
6,2,0,0.3,0.3,16,27,0.0921398448048306,0.656666666666667
6,2,0.3,0.3,0.3,16,27,-0.365630247388915,0.0766666666666667
6,2,0,0.3,0.3,6,28,-0.000775796164129785,0.996666666666667
6,2,0.3,0.3,0.3,6,28,-0.617967839547348,0.0366666666666667
6,2,0,0.3,0.3,8,28,0.256432393653047,0.323333333333333
6,2,0.3,0.3,0.3,8,28,-0.646765699313972,0.0166666666666667
6,2,0,0.3,0.3,10,28,-0.395120984012612,0.0966666666666667
6,2,0.3,0.3,0.3,10,28,-0.345216458436979,0.17
6,2,0,0.3,0.3,12,28,0.223091671870695,0.293333333333333
6,2,0.3,0.3,0.3,12,28,0.2316299242016,0.23
6,2,0,0.3,0.3,14,28,0.477578870930794,0.03
6,2,0.3,0.3,0.3,14,28,-0.379698792094137,0.04
6,2,0,0.3,0.3,16,28,-0.354060692026335,0.0733333333333333
6,2,0.3,0.3,0.3,16,28,-0.454202139578046,0.0166666666666667
6,2,0,0.3,0.3,6,29,-0.0086427901173665,0.98
6,2,0.3,0.3,0.3,6,29,-0.323803727766142,0.273333333333333
6,2,0,0.3,0.3,8,29,0.208454806166869,0.4
6,2,0.3,0.3,0.3,8,29,-0.0951340335870286,0.7
6,2,0,0.3,0.3,10,29,0.347001652780488,0.11
6,2,0.3,0.3,0.3,10,29,-0.440847572627333,0.0533333333333333
6,2,0,0.3,0.3,12,29,-0.565969561939089,0
6,2,0.3,0.3,0.3,12,29,-0.170826446795764,0.386666666666667
6,2,0,0.3,0.3,14,29,0.573283603316307,0.00666666666666667
6,2,0.3,0.3,0.3,14,29,-0.229747290207704,0.29
6,2,0,0.3,0.3,16,29,-0.0719850089580352,0.683333333333333
6,2,0.3,0.3,0.3,16,29,-0.0155439100283715,0.923333333333333
6,2,0,0.3,0.3,6,30,-0.603256824661183,0.05
6,2,0.3,0.3,0.3,6,30,-0.376808233618283,0.253333333333333
6,2,0,0.3,0.3,8,30,0.0186926457161292,0.93
6,2,0.3,0.3,0.3,8,30,-0.380292879918795,0.123333333333333
6,2,0,0.3,0.3,10,30,0.328354219140995,0.153333333333333
6,2,0.3,0.3,0.3,10,30,-0.337126114384506,0.166666666666667
6,2,0,0.3,0.3,12,30,-0.08817694634092,0.666666666666667
6,2,0.3,0.3,0.3,12,30,-0.252443554102067,0.26
6,2,0,0.3,0.3,14,30,-0.305046922593278,0.126666666666667
6,2,0.3,0.3,0.3,14,30,-0.223985725296311,0.26
6,2,0,0.3,0.3,16,30,0.180457674086044,0.34
6,2,0.3,0.3,0.3,16,30,-0.53034178123855,0
6,2,0,0.3,0.3,6,31,-0.129913694496735,0.65
6,2,0.3,0.3,0.3,6,31,0.24477785903459,0.41
6,2,0,0.3,0.3,8,31,0.0858174325134786,0.766666666666667
6,2,0.3,0.3,0.3,8,31,-0.955691192457996,0
6,2,0,0.3,0.3,10,31,0.138785809543631,0.523333333333333
6,2,0.3,0.3,0.3,10,31,-0.301154646414203,0.206666666666667
6,2,0,0.3,0.3,12,31,0.478917115836715,0.0233333333333333
6,2,0.3,0.3,0.3,12,31,-0.348583892879659,0.0866666666666667
6,2,0,0.3,0.3,14,31,-0.0780099307080013,0.633333333333333
6,2,0.3,0.3,0.3,14,31,-0.0410245986934615,0.846666666666667
6,2,0,0.3,0.3,16,31,0.36053852091469,0.03
6,2,0.3,0.3,0.3,16,31,-0.418776201755258,0.0266666666666667
6,2,0,0.3,0.3,6,32,-0.0442875235637454,0.9
6,2,0.3,0.3,0.3,6,32,-0.218698016872704,0.44
6,2,0,0.3,0.3,8,32,0.285714487741432,0.29
6,2,0.3,0.3,0.3,8,32,-0.500447287104224,0.0666666666666667
6,2,0,0.3,0.3,10,32,-0.238004872706743,0.36
6,2,0.3,0.3,0.3,10,32,-0.48326130568727,0.0266666666666667
6,2,0,0.3,0.3,12,32,0.298293054463449,0.13
6,2,0.3,0.3,0.3,12,32,-0.268398405978315,0.256666666666667
6,2,0,0.3,0.3,14,32,0.0703999391896881,0.726666666666667
6,2,0.3,0.3,0.3,14,32,-0.36974224221653,0.0766666666666667
6,2,0,0.3,0.3,16,32,0.192069288364394,0.313333333333333
6,2,0.3,0.3,0.3,16,32,-0.0314183918560773,0.893333333333333
6,2,0,0.3,0.3,6,33,-0.173552605569734,0.543333333333333
6,2,0.3,0.3,0.3,6,33,-0.392050446788771,0.216666666666667
6,2,0,0.3,0.3,8,33,-0.343536523842001,0.16
6,2,0.3,0.3,0.3,8,33,0.0880156752945964,0.713333333333333
6,2,0,0.3,0.3,10,33,-0.0754162383830939,0.763333333333333
6,2,0.3,0.3,0.3,10,33,-0.775346003865247,0.01
6,2,0,0.3,0.3,12,33,0.199927117173603,0.32
6,2,0.3,0.3,0.3,12,33,-0.174974606825877,0.383333333333333
6,2,0,0.3,0.3,14,33,0.329104923178395,0.1
6,2,0.3,0.3,0.3,14,33,-0.124630359662506,0.496666666666667
6,2,0,0.3,0.3,16,33,0.204932556385872,0.263333333333333
6,2,0.3,0.3,0.3,16,33,0.0692512000615139,0.68
6,2,0,0.3,0.3,6,34,0.451838163345528,0.126666666666667
6,2,0.3,0.3,0.3,6,34,0.471106026965007,0.16
6,2,0,0.3,0.3,8,34,0.000513578262036314,0.996666666666667
6,2,0.3,0.3,0.3,8,34,-0.456164033635188,0.0766666666666667
