"nGroupT","nGroupC","ef","rho","propC","sampleSize","iteration","coef","boot_pval"
6,2,0.3,0.3,0.3,6,34,-0.0997245133335108,0.756666666666667
6,2,0,0.3,0.3,8,34,-0.110857072844404,0.67
6,2,0.3,0.3,0.3,8,34,-0.107323889467765,0.66
6,2,0,0.3,0.3,10,34,0.0172587199985283,0.94
6,2,0.3,0.3,0.3,10,34,-0.616601723956807,0.0166666666666667
6,2,0,0.3,0.3,12,34,0.191672677031826,0.33
6,2,0.3,0.3,0.3,12,34,-0.162882944375292,0.43
6,2,0,0.3,0.3,14,34,-0.245517086622327,0.233333333333333
6,2,0.3,0.3,0.3,14,34,-0.32002137815609,0.08
6,2,0,0.3,0.3,16,34,-0.171766154442208,0.333333333333333
6,2,0.3,0.3,0.3,16,34,-0.0678167242446183,0.733333333333333
6,2,0,0.3,0.3,6,35,-0.200666134790434,0.466666666666667
6,2,0.3,0.3,0.3,6,35,-0.150479076659076,0.653333333333333
6,2,0,0.3,0.3,8,35,0.367576236358316,0.166666666666667
6,2,0.3,0.3,0.3,8,35,-0.600449673263157,0.0366666666666667
6,2,0,0.3,0.3,10,35,-0.0392014205788512,0.893333333333333
6,2,0.3,0.3,0.3,10,35,-0.356723222759785,0.13
6,2,0,0.3,0.3,12,35,-0.134716249365109,0.53
6,2,0.3,0.3,0.3,12,35,-0.1186390487559,0.66
6,2,0,0.3,0.3,14,35,0.0386916878827658,0.856666666666667
6,2,0.3,0.3,0.3,14,35,-0.483491119449103,0.0166666666666667
6,2,0,0.3,0.3,16,35,-0.16868734030088,0.366666666666667
6,2,0.3,0.3,0.3,16,35,-0.413439821212549,0.0233333333333333
6,2,0,0.3,0.3,6,36,-0.663209543430279,0.0433333333333333
6,2,0.3,0.3,0.3,6,36,-0.0938934038854711,0.753333333333333
6,2,0,0.3,0.3,8,36,0.0520021708020704,0.836666666666667
6,2,0.3,0.3,0.3,8,36,-0.324353745149909,0.253333333333333
6,2,0,0.3,0.3,10,36,0.253445329582218,0.276666666666667
6,2,0.3,0.3,0.3,10,36,-0.19333172129587,0.41
6,2,0,0.3,0.3,12,36,0.330606761610267,0.136666666666667
6,2,0.3,0.3,0.3,12,36,-0.20738287075211,0.296666666666667
6,2,0,0.3,0.3,14,36,-0.0238239916948898,0.903333333333333
6,2,0.3,0.3,0.3,14,36,-0.252231063549335,0.176666666666667
6,2,0,0.3,0.3,16,36,0.0570948188063056,0.716666666666667
6,2,0.3,0.3,0.3,16,36,-0.386314417344854,0.03
6,2,0,0.3,0.3,6,37,-0.0550999017682091,0.843333333333333
6,2,0.3,0.3,0.3,6,37,-0.170666189949495,0.613333333333333
6,2,0,0.3,0.3,8,37,0.153352246591096,0.556666666666667
6,2,0.3,0.3,0.3,8,37,-0.467110173983457,0.08
6,2,0,0.3,0.3,10,37,0.191305472310017,0.42
6,2,0.3,0.3,0.3,10,37,-0.188119260480926,0.456666666666667
6,2,0,0.3,0.3,12,37,-0.066715618686048,0.763333333333333
6,2,0.3,0.3,0.3,12,37,-0.441488747362021,0.0433333333333333
6,2,0,0.3,0.3,14,37,-0.167543361814943,0.353333333333333
6,2,0.3,0.3,0.3,14,37,-0.500419988479569,0.0133333333333333
6,2,0,0.3,0.3,16,37,-0.0586851355279535,0.746666666666667
6,2,0.3,0.3,0.3,16,37,-0.448282950363542,0.00666666666666667
6,2,0,0.3,0.3,6,38,-0.0245688651078882,0.926666666666667
6,2,0.3,0.3,0.3,6,38,-0.196418151993777,0.53
6,2,0,0.3,0.3,8,38,-0.538613286911222,0.04
6,2,0.3,0.3,0.3,8,38,-0.0771315859995438,0.8
6,2,0,0.3,0.3,10,38,-0.0881702583660889,0.646666666666667
6,2,0.3,0.3,0.3,10,38,-0.274324960624474,0.253333333333333
6,2,0,0.3,0.3,12,38,0.103049347679834,0.633333333333333
6,2,0.3,0.3,0.3,12,38,-0.00878292717391162,0.973333333333333
6,2,0,0.3,0.3,14,38,-0.069205237094366,0.753333333333333
6,2,0.3,0.3,0.3,14,38,0.156488964169086,0.446666666666667
6,2,0,0.3,0.3,16,38,-0.196366339942613,0.323333333333333
6,2,0.3,0.3,0.3,16,38,-0.229763315356619,0.213333333333333
6,2,0,0.3,0.3,6,39,0.0392114942330616,0.9
6,2,0.3,0.3,0.3,6,39,-0.221465129620111,0.476666666666667
6,2,0,0.3,0.3,8,39,0.00142436700838911,1
6,2,0.3,0.3,0.3,8,39,-0.0859323020308953,0.77
6,2,0,0.3,0.3,10,39,0.0693277993515938,0.74
6,2,0.3,0.3,0.3,10,39,-0.299427079459928,0.21
6,2,0,0.3,0.3,12,39,0.18502463289217,0.366666666666667
6,2,0.3,0.3,0.3,12,39,0.0330344446707996,0.88
6,2,0,0.3,0.3,14,39,-0.0861471715700069,0.68
6,2,0.3,0.3,0.3,14,39,-0.662867859189671,0
6,2,0,0.3,0.3,16,39,0.0166949774204934,0.936666666666667
6,2,0.3,0.3,0.3,16,39,-0.0712208967920388,0.693333333333333
6,2,0,0.3,0.3,6,40,0.199300122434458,0.533333333333333
6,2,0.3,0.3,0.3,6,40,-0.666822512875705,0.0533333333333333
6,2,0,0.3,0.3,8,40,0.28382174648583,0.28
6,2,0.3,0.3,0.3,8,40,-0.340882730603066,0.23
6,2,0,0.3,0.3,10,40,0.093271204150241,0.676666666666667
6,2,0.3,0.3,0.3,10,40,-0.405000225905525,0.0866666666666667
6,2,0,0.3,0.3,12,40,-0.129951264386118,0.59
6,2,0.3,0.3,0.3,12,40,-0.522253742900503,0.0266666666666667
6,2,0,0.3,0.3,14,40,-0.288930349237243,0.133333333333333
6,2,0.3,0.3,0.3,14,40,-0.403581393604726,0.0466666666666667
6,2,0,0.3,0.3,16,40,0.0937919741484637,0.583333333333333
6,2,0.3,0.3,0.3,16,40,0.113099485858105,0.516666666666667
6,2,0,0.3,0.3,6,41,-0.121607628745308,0.683333333333333
6,2,0.3,0.3,0.3,6,41,-0.627272764212192,0.0933333333333333
6,2,0,0.3,0.3,8,41,-0.352747367027005,0.183333333333333
6,2,0.3,0.3,0.3,8,41,-0.647557053745904,0.0133333333333333
6,2,0,0.3,0.3,10,41,0.108703300616063,0.643333333333333
6,2,0.3,0.3,0.3,10,41,-0.191834314331167,0.456666666666667
6,2,0,0.3,0.3,12,41,0.321037429357436,0.15
6,2,0.3,0.3,0.3,12,41,-0.186604584325097,0.413333333333333
6,2,0,0.3,0.3,14,41,-0.281045432166002,0.143333333333333
6,2,0.3,0.3,0.3,14,41,-0.477724409976636,0.03
6,2,0,0.3,0.3,16,41,-0.0359322642828367,0.863333333333333
6,2,0.3,0.3,0.3,16,41,-0.508999374963603,0.01
6,2,0,0.3,0.3,6,42,-0.30207428122131,0.363333333333333
6,2,0.3,0.3,0.3,6,42,0.276946561478408,0.38
6,2,0,0.3,0.3,8,42,-0.386065526252762,0.146666666666667
6,2,0.3,0.3,0.3,8,42,-0.00265198173537162,0.993333333333333
6,2,0,0.3,0.3,10,42,0.262496992689634,0.27
6,2,0.3,0.3,0.3,10,42,-0.0742155047252753,0.756666666666667
6,2,0,0.3,0.3,12,42,-0.23648649997495,0.276666666666667
6,2,0.3,0.3,0.3,12,42,-0.224068638015896,0.326666666666667
6,2,0,0.3,0.3,14,42,0.148445841186355,0.52
6,2,0.3,0.3,0.3,14,42,-0.525045718507486,0.00666666666666667
6,2,0,0.3,0.3,16,42,0.141449940272871,0.453333333333333
6,2,0.3,0.3,0.3,16,42,-0.12322506688703,0.5
6,2,0,0.3,0.3,6,43,-0.0444395466723218,0.893333333333333
6,2,0.3,0.3,0.3,6,43,-0.85439643051061,0.01
6,2,0,0.3,0.3,8,43,-0.0716805302340637,0.776666666666667
6,2,0.3,0.3,0.3,8,43,-0.931012060509785,0.00333333333333333
6,2,0,0.3,0.3,10,43,-0.311315056956709,0.18
6,2,0.3,0.3,0.3,10,43,0.0125326548810356,0.94
6,2,0,0.3,0.3,12,43,0.154612128740815,0.53
6,2,0.3,0.3,0.3,12,43,-0.100020133712137,0.616666666666667
6,2,0,0.3,0.3,14,43,-0.0269299441000701,0.893333333333333
6,2,0.3,0.3,0.3,14,43,-0.550356495407649,0.01
6,2,0,0.3,0.3,16,43,0.429591898628163,0.0133333333333333
6,2,0.3,0.3,0.3,16,43,-0.450769620849678,0.01
6,2,0,0.3,0.3,6,44,0.458049844474263,0.15
6,2,0.3,0.3,0.3,6,44,-0.0298808842217961,0.943333333333333
6,2,0,0.3,0.3,8,44,-0.215328144784161,0.453333333333333
6,2,0.3,0.3,0.3,8,44,-0.26711307726878,0.31
6,2,0,0.3,0.3,10,44,0.0161205432659054,0.936666666666667
6,2,0.3,0.3,0.3,10,44,-0.364661730211073,0.136666666666667
6,2,0,0.3,0.3,12,44,0.0578194854911094,0.77
6,2,0.3,0.3,0.3,12,44,-0.425176239468736,0.07
6,2,0,0.3,0.3,14,44,-0.106603358271599,0.58
6,2,0.3,0.3,0.3,14,44,0.0979434612767194,0.616666666666667
6,2,0,0.3,0.3,16,44,-0.00736909778523703,0.98
6,2,0.3,0.3,0.3,16,44,-0.29053707477347,0.113333333333333
6,2,0,0.3,0.3,6,45,-0.0608854241508527,0.84
6,2,0.3,0.3,0.3,6,45,-0.970206705638801,0.00333333333333333
6,2,0,0.3,0.3,8,45,0.139043218235536,0.61
6,2,0.3,0.3,0.3,8,45,-0.20285875468318,0.406666666666667
6,2,0,0.3,0.3,10,45,-0.0141457340289602,0.96
6,2,0.3,0.3,0.3,10,45,-0.465573591796421,0.06
6,2,0,0.3,0.3,12,45,0.221872668584669,0.263333333333333
6,2,0.3,0.3,0.3,12,45,-0.190925775909976,0.396666666666667
6,2,0,0.3,0.3,14,45,0.486635939361543,0.0266666666666667
6,2,0.3,0.3,0.3,14,45,-0.185239472694871,0.356666666666667
6,2,0,0.3,0.3,16,45,0.0931089947078014,0.576666666666667
6,2,0.3,0.3,0.3,16,45,-0.767083685463097,0
6,2,0,0.3,0.3,6,46,0.503645137658211,0.0666666666666667
6,2,0.3,0.3,0.3,6,46,-0.482073086998255,0.143333333333333
6,2,0,0.3,0.3,8,46,-0.00322806490668803,0.986666666666667
6,2,0.3,0.3,0.3,8,46,-0.307581020224382,0.26
6,2,0,0.3,0.3,10,46,-0.0354583558450671,0.883333333333333
6,2,0.3,0.3,0.3,10,46,-0.446221843888273,0.0466666666666667
6,2,0,0.3,0.3,12,46,-0.367494723156844,0.133333333333333
6,2,0.3,0.3,0.3,12,46,-0.422081347049318,0.0566666666666667
6,2,0,0.3,0.3,14,46,-0.126907544252646,0.536666666666667
6,2,0.3,0.3,0.3,14,46,-0.143663429048949,0.446666666666667
6,2,0,0.3,0.3,16,46,-0.507541879418684,0.00666666666666667
6,2,0.3,0.3,0.3,16,46,-0.0791866654322543,0.666666666666667
6,2,0,0.3,0.3,6,47,0.0902187354884204,0.833333333333333
6,2,0.3,0.3,0.3,6,47,-0.398148181619039,0.2
6,2,0,0.3,0.3,8,47,0.16025078892587,0.476666666666667
6,2,0.3,0.3,0.3,8,47,-0.142724771828259,0.566666666666667
6,2,0,0.3,0.3,10,47,-0.266081599041941,0.256666666666667
6,2,0.3,0.3,0.3,10,47,-0.387990626772518,0.0733333333333333
6,2,0,0.3,0.3,12,47,-0.000828584647168431,0.993333333333333
6,2,0.3,0.3,0.3,12,47,0.00235206406826253,0.996666666666667
6,2,0,0.3,0.3,14,47,0.0518052679989384,0.79
6,2,0.3,0.3,0.3,14,47,-0.520372070004375,0.00333333333333333
6,2,0,0.3,0.3,16,47,0.010618969097627,0.95
6,2,0.3,0.3,0.3,16,47,-0.00557919263542771,0.973333333333333
6,2,0,0.3,0.3,6,48,0.503240991725907,0.12
6,2,0.3,0.3,0.3,6,48,-0.340534256999733,0.256666666666667
6,2,0,0.3,0.3,8,48,-0.249706661619339,0.376666666666667
6,2,0.3,0.3,0.3,8,48,-0.417256828858538,0.14
6,2,0,0.3,0.3,10,48,0.0415882187266333,0.86
6,2,0.3,0.3,0.3,10,48,-0.541051376726357,0.0166666666666667
6,2,0,0.3,0.3,12,48,0.494759843068789,0.03
6,2,0.3,0.3,0.3,12,48,-0.201409168705928,0.393333333333333
6,2,0,0.3,0.3,14,48,-0.0485569410556881,0.776666666666667
6,2,0.3,0.3,0.3,14,48,-0.405537768701586,0.0366666666666667
6,2,0,0.3,0.3,16,48,0.148997112218856,0.406666666666667
6,2,0.3,0.3,0.3,16,48,-0.446120093823689,0.0266666666666667
6,2,0,0.3,0.3,6,49,0.0924784391336299,0.793333333333333
6,2,0.3,0.3,0.3,6,49,-0.424916562299116,0.223333333333333
6,2,0,0.3,0.3,8,49,0.47378662095526,0.0866666666666667
6,2,0.3,0.3,0.3,8,49,-0.462348442419815,0.07
6,2,0,0.3,0.3,10,49,-0.244412132443849,0.273333333333333
6,2,0.3,0.3,0.3,10,49,-0.757776160553011,0.00666666666666667
6,2,0,0.3,0.3,12,49,-0.020658588810269,0.933333333333333
6,2,0.3,0.3,0.3,12,49,-0.423882734716879,0.0633333333333333
6,2,0,0.3,0.3,14,49,0.107487165006885,0.583333333333333
6,2,0.3,0.3,0.3,14,49,-0.34825325976171,0.106666666666667
6,2,0,0.3,0.3,16,49,-0.03055595640581,0.86
6,2,0.3,0.3,0.3,16,49,-0.353406370116302,0.07
6,2,0,0.3,0.3,6,50,-0.273478625375943,0.376666666666667
6,2,0.3,0.3,0.3,6,50,-0.445453413000082,0.146666666666667
6,2,0,0.3,0.3,8,50,0.0538562891853864,0.806666666666667
6,2,0.3,0.3,0.3,8,50,-0.339469525062388,0.203333333333333
6,2,0,0.3,0.3,10,50,0.0889809726184195,0.68
6,2,0.3,0.3,0.3,10,50,-0.157823875546173,0.496666666666667
6,2,0,0.3,0.3,12,50,0.40538895315713,0.04
6,2,0.3,0.3,0.3,12,50,-0.558337285909902,0.00666666666666667
6,2,0,0.3,0.3,14,50,0.0901662763277822,0.66
6,2,0.3,0.3,0.3,14,50,0.0243843931323296,0.92
6,2,0,0.3,0.3,16,50,-0.327997019272636,0.0933333333333333
6,2,0.3,0.3,0.3,16,50,-0.256938046231037,0.23
6,2,0,0.3,0.3,6,51,-0.44538937083359,0.196666666666667
6,2,0.3,0.3,0.3,6,51,0.379557797957548,0.203333333333333
6,2,0,0.3,0.3,8,51,-0.27966794944309,0.326666666666667
6,2,0.3,0.3,0.3,8,51,-0.814071572899613,0.00333333333333333
6,2,0,0.3,0.3,10,51,-0.0114861368544729,0.963333333333333
6,2,0.3,0.3,0.3,10,51,-0.220777120053188,0.363333333333333
6,2,0,0.3,0.3,12,51,0.031580401764745,0.883333333333333
6,2,0.3,0.3,0.3,12,51,-0.506886277764307,0.03
6,2,0,0.3,0.3,14,51,0.185168649299525,0.35
6,2,0.3,0.3,0.3,14,51,-0.318349573201066,0.15
6,2,0,0.3,0.3,16,51,0.236218028453586,0.2
6,2,0.3,0.3,0.3,16,51,-0.144974298228439,0.426666666666667
6,2,0,0.3,0.3,6,52,-0.0724896685218521,0.806666666666667
6,2,0.3,0.3,0.3,6,52,-0.225789474503753,0.433333333333333
6,2,0,0.3,0.3,8,52,-0.260639018619133,0.28
6,2,0.3,0.3,0.3,8,52,-0.139604359346394,0.626666666666667
6,2,0,0.3,0.3,10,52,-0.0430131362672942,0.843333333333333
6,2,0.3,0.3,0.3,10,52,-0.286717986694835,0.246666666666667
6,2,0,0.3,0.3,12,52,-0.101085133937347,0.616666666666667
6,2,0.3,0.3,0.3,12,52,-0.326081806664556,0.133333333333333
6,2,0,0.3,0.3,14,52,0.156264526210593,0.423333333333333
6,2,0.3,0.3,0.3,14,52,-0.3216515747944,0.116666666666667
6,2,0,0.3,0.3,16,52,0.101728028693663,0.583333333333333
6,2,0.3,0.3,0.3,16,52,-0.503869433377812,0.01
6,2,0,0.3,0.3,6,53,-0.820514514922927,0.01
6,2,0.3,0.3,0.3,6,53,-0.542872217654809,0.0633333333333333
6,2,0,0.3,0.3,8,53,0.516194174477162,0.0433333333333333
6,2,0.3,0.3,0.3,8,53,-0.42751756621873,0.113333333333333
6,2,0,0.3,0.3,10,53,0.409048206111834,0.103333333333333
6,2,0.3,0.3,0.3,10,53,-0.409222669154345,0.1
6,2,0,0.3,0.3,12,53,-0.0261729992167567,0.886666666666667
6,2,0.3,0.3,0.3,12,53,-0.302762073858735,0.196666666666667
6,2,0,0.3,0.3,14,53,-0.406240057318566,0.05
6,2,0.3,0.3,0.3,14,53,-0.472082276906231,0.0166666666666667
6,2,0,0.3,0.3,16,53,-0.0690321101067929,0.71
6,2,0.3,0.3,0.3,16,53,-0.434982735854481,0.01
6,2,0,0.3,0.3,6,54,-0.175020577056283,0.59
6,2,0.3,0.3,0.3,6,54,-0.155453572388616,0.606666666666667
6,2,0,0.3,0.3,8,54,0.152043047815661,0.553333333333333
6,2,0.3,0.3,0.3,8,54,-0.188631846228946,0.506666666666667
6,2,0,0.3,0.3,10,54,-0.00451369577902657,0.986666666666667
6,2,0.3,0.3,0.3,10,54,-0.793805543905799,0.00333333333333333
6,2,0,0.3,0.3,12,54,0.0155374451108148,0.966666666666667
6,2,0.3,0.3,0.3,12,54,-0.182122594537239,0.43
6,2,0,0.3,0.3,14,54,0.219869640808721,0.246666666666667
6,2,0.3,0.3,0.3,14,54,-0.0268045802211117,0.896666666666667
6,2,0,0.3,0.3,16,54,-0.116135305000026,0.486666666666667
6,2,0.3,0.3,0.3,16,54,-0.401272933337084,0.0266666666666667
6,2,0,0.3,0.3,6,55,-0.265485863345067,0.413333333333333
6,2,0.3,0.3,0.3,6,55,-0.149690875725504,0.63
6,2,0,0.3,0.3,8,55,-0.46687176395648,0.0866666666666667
6,2,0.3,0.3,0.3,8,55,-0.0933352597167409,0.763333333333333
6,2,0,0.3,0.3,10,55,-0.0395359176985697,0.86
6,2,0.3,0.3,0.3,10,55,-0.468966921373616,0.0566666666666667
6,2,0,0.3,0.3,12,55,-0.142193889656068,0.466666666666667
6,2,0.3,0.3,0.3,12,55,-0.330459922472578,0.14
6,2,0,0.3,0.3,14,55,0.433133455688766,0.0133333333333333
6,2,0.3,0.3,0.3,14,55,0.0247005525490892,0.883333333333333
6,2,0,0.3,0.3,16,55,0.105045873740267,0.516666666666667
6,2,0.3,0.3,0.3,16,55,-0.199926803381395,0.273333333333333
6,2,0,0.3,0.3,6,56,0.295299311804643,0.266666666666667
6,2,0.3,0.3,0.3,6,56,-0.0435170829814155,0.873333333333333
6,2,0,0.3,0.3,8,56,-0.11814526587454,0.646666666666667
6,2,0.3,0.3,0.3,8,56,-0.718200149429369,0.00666666666666667
6,2,0,0.3,0.3,10,56,-0.100510742394536,0.723333333333333
6,2,0.3,0.3,0.3,10,56,0.180036619600632,0.463333333333333
6,2,0,0.3,0.3,12,56,0.197427769271801,0.38
6,2,0.3,0.3,0.3,12,56,0.0975846087750325,0.58
6,2,0,0.3,0.3,14,56,0.143698209445746,0.473333333333333
6,2,0.3,0.3,0.3,14,56,-0.196064069166087,0.39
6,2,0,0.3,0.3,16,56,0.0649509441080082,0.74
6,2,0.3,0.3,0.3,16,56,-0.0903235333012397,0.673333333333333
6,2,0,0.3,0.3,6,57,0.182074298866997,0.516666666666667
6,2,0.3,0.3,0.3,6,57,0.20729061738854,0.526666666666667
6,2,0,0.3,0.3,8,57,0.384147098324294,0.113333333333333
6,2,0.3,0.3,0.3,8,57,-0.0552033208091653,0.87
6,2,0,0.3,0.3,10,57,-0.116329425293978,0.633333333333333
6,2,0.3,0.3,0.3,10,57,-0.363961043036363,0.123333333333333
6,2,0,0.3,0.3,12,57,-0.0609228459162345,0.756666666666667
6,2,0.3,0.3,0.3,12,57,-0.00968065549130798,0.95
6,2,0,0.3,0.3,14,57,0.388347436241713,0.0466666666666667
6,2,0.3,0.3,0.3,14,57,-0.525400554837361,0.00666666666666667
6,2,0,0.3,0.3,16,57,-0.145339867580019,0.423333333333333
6,2,0.3,0.3,0.3,16,57,-0.546650882308658,0.00666666666666667
6,2,0,0.3,0.3,6,58,-0.0959057404199974,0.736666666666667
6,2,0.3,0.3,0.3,6,58,-0.56091011106281,0.0966666666666667
6,2,0,0.3,0.3,8,58,-0.0589988563224376,0.843333333333333
6,2,0.3,0.3,0.3,8,58,0.288161547321549,0.276666666666667
6,2,0,0.3,0.3,10,58,0.391470599407917,0.0766666666666667
6,2,0.3,0.3,0.3,10,58,-0.515732999031889,0.0266666666666667
6,2,0,0.3,0.3,12,58,0.296364783197792,0.163333333333333
6,2,0.3,0.3,0.3,12,58,-0.378247365798337,0.0833333333333333
6,2,0,0.3,0.3,14,58,-0.0885249719274738,0.633333333333333
6,2,0.3,0.3,0.3,14,58,-0.390196456289872,0.0466666666666667
6,2,0,0.3,0.3,16,58,0.00380355532110199,0.99
6,2,0.3,0.3,0.3,16,58,-0.599908886908226,0.00333333333333333
6,2,0,0.3,0.3,6,59,0.216609765551538,0.45
6,2,0.3,0.3,0.3,6,59,-0.260275640486739,0.443333333333333
6,2,0,0.3,0.3,8,59,-0.153791656710561,0.523333333333333
6,2,0.3,0.3,0.3,8,59,-0.290150724861619,0.266666666666667
6,2,0,0.3,0.3,10,59,0.0031089469907445,0.996666666666667
6,2,0.3,0.3,0.3,10,59,-0.550597861795808,0.0133333333333333
6,2,0,0.3,0.3,12,59,-0.320216041836816,0.143333333333333
6,2,0.3,0.3,0.3,12,59,-0.0398004623478357,0.846666666666667
6,2,0,0.3,0.3,14,59,-0.00338720012517944,0.996666666666667
6,2,0.3,0.3,0.3,14,59,-0.460789078478654,0.0233333333333333
6,2,0,0.3,0.3,16,59,0.15356443145543,0.416666666666667
6,2,0.3,0.3,0.3,16,59,-0.286972685615839,0.1
6,2,0,0.3,0.3,6,60,0.355210059763768,0.28
6,2,0.3,0.3,0.3,6,60,-0.441495220720279,0.156666666666667
6,2,0,0.3,0.3,8,60,0.106724719291067,0.72
6,2,0.3,0.3,0.3,8,60,-0.747857270875735,0.01
6,2,0,0.3,0.3,10,60,0.122100373803124,0.586666666666667
6,2,0.3,0.3,0.3,10,60,-0.503402480708365,0.04
6,2,0,0.3,0.3,12,60,-0.460084555700843,0.02
6,2,0.3,0.3,0.3,12,60,-0.385214541969665,0.0533333333333333
6,2,0,0.3,0.3,14,60,0.110027806393496,0.62
6,2,0.3,0.3,0.3,14,60,-0.542868528880814,0.00666666666666667
6,2,0,0.3,0.3,16,60,-0.00584744784321418,0.976666666666667
6,2,0.3,0.3,0.3,16,60,-0.389013648152042,0.03
6,2,0,0.3,0.3,6,61,-0.152081890147701,0.643333333333333
6,2,0.3,0.3,0.3,6,61,-0.829269732644293,0.00333333333333333
6,2,0,0.3,0.3,8,61,0.00698668052365682,0.976666666666667
6,2,0.3,0.3,0.3,8,61,0.0239142957179393,0.933333333333333
6,2,0,0.3,0.3,10,61,0.240300037911138,0.256666666666667
6,2,0.3,0.3,0.3,10,61,-0.188424316199115,0.416666666666667
6,2,0,0.3,0.3,12,61,0.328283624523483,0.126666666666667
6,2,0.3,0.3,0.3,12,61,-0.622465280144756,0.00666666666666667
6,2,0,0.3,0.3,14,61,0.339520447345481,0.09
6,2,0.3,0.3,0.3,14,61,-0.308880676359704,0.146666666666667
6,2,0,0.3,0.3,16,61,0.161059877300833,0.37
6,2,0.3,0.3,0.3,16,61,-0.610225039776562,0.00333333333333333
6,2,0,0.3,0.3,6,62,-0.290965993543137,0.3
6,2,0.3,0.3,0.3,6,62,-0.0318286283832966,0.893333333333333
6,2,0,0.3,0.3,8,62,-0.0950253021467561,0.756666666666667
6,2,0.3,0.3,0.3,8,62,-0.263632517493572,0.35
6,2,0,0.3,0.3,10,62,-0.0280516770315597,0.923333333333333
6,2,0.3,0.3,0.3,10,62,-0.53800371447902,0.0166666666666667
6,2,0,0.3,0.3,12,62,0.54298216457912,0.02
6,2,0.3,0.3,0.3,12,62,-0.45017925276168,0.03
6,2,0,0.3,0.3,14,62,0.113493267188629,0.563333333333333
6,2,0.3,0.3,0.3,14,62,-0.554077995390996,0.0133333333333333
6,2,0,0.3,0.3,16,62,0.168681500687602,0.383333333333333
6,2,0.3,0.3,0.3,16,62,-0.00942002531514338,0.966666666666667
6,2,0,0.3,0.3,6,63,-0.374862779902272,0.22
6,2,0.3,0.3,0.3,6,63,-0.267549572739487,0.376666666666667
6,2,0,0.3,0.3,8,63,-0.113233435928655,0.65
6,2,0.3,0.3,0.3,8,63,-0.487046795347046,0.0566666666666667
6,2,0,0.3,0.3,10,63,0.0709750241335508,0.753333333333333
6,2,0.3,0.3,0.3,10,63,-0.0384180288747378,0.87
6,2,0,0.3,0.3,12,63,8.48162882805043e-05,1
6,2,0.3,0.3,0.3,12,63,-0.0794003732582171,0.713333333333333
6,2,0,0.3,0.3,14,63,0.120728634637159,0.533333333333333
6,2,0.3,0.3,0.3,14,63,-0.120134031161144,0.526666666666667
6,2,0,0.3,0.3,16,63,-0.0129839055067264,0.966666666666667
6,2,0.3,0.3,0.3,16,63,-0.340137345567417,0.07
6,2,0,0.3,0.3,6,64,-0.318416151854785,0.3
6,2,0.3,0.3,0.3,6,64,-0.0649625563676125,0.826666666666667
6,2,0,0.3,0.3,8,64,-0.135929037626441,0.623333333333333
6,2,0.3,0.3,0.3,8,64,-0.553823371012034,0.0133333333333333
6,2,0,0.3,0.3,10,64,-0.366992198976908,0.123333333333333
6,2,0.3,0.3,0.3,10,64,-0.218398595329287,0.35
6,2,0,0.3,0.3,12,64,0.129801155824224,0.526666666666667
6,2,0.3,0.3,0.3,12,64,-0.697586592961028,0
6,2,0,0.3,0.3,14,64,0.12315828196843,0.516666666666667
6,2,0.3,0.3,0.3,14,64,-0.387866304727265,0.07
6,2,0,0.3,0.3,16,64,-0.156460669341843,0.416666666666667
6,2,0.3,0.3,0.3,16,64,-0.512988098965365,0.00666666666666667
6,2,0,0.3,0.3,6,65,-0.205740190153528,0.506666666666667
6,2,0.3,0.3,0.3,6,65,0.038873685717604,0.913333333333333
6,2,0,0.3,0.3,8,65,-0.274540962723562,0.28
6,2,0.3,0.3,0.3,8,65,-0.0455348413875843,0.866666666666667
6,2,0,0.3,0.3,10,65,-0.302567726084962,0.223333333333333
6,2,0.3,0.3,0.3,10,65,-0.457409197048669,0.0433333333333333
6,2,0,0.3,0.3,12,65,-0.00368317728931797,0.99
6,2,0.3,0.3,0.3,12,65,-0.210653808667084,0.34
6,2,0,0.3,0.3,14,65,0.00804845505818631,0.99
6,2,0.3,0.3,0.3,14,65,-0.413408292781261,0.0333333333333333
6,2,0,0.3,0.3,16,65,-0.0106352183018043,0.936666666666667
6,2,0.3,0.3,0.3,16,65,-0.284882558189346,0.1
6,2,0,0.3,0.3,6,66,-0.290224213870138,0.33
6,2,0.3,0.3,0.3,6,66,-0.171748642561387,0.613333333333333
6,2,0,0.3,0.3,8,66,0.0316307830375762,0.9
6,2,0.3,0.3,0.3,8,66,-0.524660779522422,0.05
6,2,0,0.3,0.3,10,66,-0.0708143574999999,0.76
6,2,0.3,0.3,0.3,10,66,-0.549368216719247,0.01
6,2,0,0.3,0.3,12,66,0.389032248554963,0.0766666666666667
6,2,0.3,0.3,0.3,12,66,-0.743152097039597,0
6,2,0,0.3,0.3,14,66,-0.0272512294291866,0.9
6,2,0.3,0.3,0.3,14,66,-0.34563381780215,0.0866666666666667
6,2,0,0.3,0.3,16,66,0.377783904072535,0.0466666666666667
6,2,0.3,0.3,0.3,16,66,-0.452754055896005,0.01
6,2,0,0.3,0.3,6,67,0.0687971860064242,0.83
6,2,0.3,0.3,0.3,6,67,-0.220311576169538,0.483333333333333
6,2,0,0.3,0.3,8,67,0.388746471244835,0.12
6,2,0.3,0.3,0.3,8,67,-0.864338664031112,0.00333333333333333
6,2,0,0.3,0.3,10,67,-0.25458668322542,0.223333333333333
