"nGroupT","nGroupC","ef","rho","propC","sampleSize","iteration","coef","boot_pval"
6,2,0,0.3,0.3,30,29,-0.00975292948667179,0.95
6,2,0.3,0.3,0.3,30,29,-0.526138044707773,0
6,2,0,0.3,0.3,35,29,-0.153580589968523,0.196666666666667
6,2,0.3,0.3,0.3,35,29,-0.215543377508228,0.0666666666666667
6,2,0,0.3,0.3,40,29,0.136601857528931,0.28
6,2,0.3,0.3,0.3,40,29,-0.316905064887981,0.01
6,2,0,0.3,0.3,10,30,0.390455215420555,0.116666666666667
6,2,0.3,0.3,0.3,10,30,-0.20851379085871,0.38
6,2,0,0.3,0.3,15,30,-0.0743934423201639,0.703333333333333
6,2,0.3,0.3,0.3,15,30,-0.213573965399395,0.28
6,2,0,0.3,0.3,20,30,0.160519668318784,0.32
6,2,0.3,0.3,0.3,20,30,-0.391007082133747,0.0233333333333333
6,2,0,0.3,0.3,25,30,-0.435577525770552,0.00666666666666667
6,2,0.3,0.3,0.3,25,30,-0.469067369325898,0
6,2,0,0.3,0.3,30,30,-0.215727354902178,0.116666666666667
6,2,0.3,0.3,0.3,30,30,-0.222393248282836,0.106666666666667
6,2,0,0.3,0.3,35,30,-0.0878413090806771,0.503333333333333
6,2,0.3,0.3,0.3,35,30,-0.373720799394057,0.00333333333333333
6,2,0,0.3,0.3,40,30,-0.049390363681099,0.656666666666667
6,2,0.3,0.3,0.3,40,30,-0.318637508999238,0.01
6,2,0,0.3,0.3,10,31,-0.0489411897515195,0.823333333333333
6,2,0.3,0.3,0.3,10,31,-0.0483746724942086,0.82
6,2,0,0.3,0.3,15,31,0.0613719290174831,0.783333333333333
6,2,0.3,0.3,0.3,15,31,-0.365411621215895,0.06
6,2,0,0.3,0.3,20,31,0.157181453287363,0.36
6,2,0.3,0.3,0.3,20,31,-0.169720890602345,0.28
6,2,0,0.3,0.3,25,31,-0.263693211954655,0.0633333333333333
6,2,0.3,0.3,0.3,25,31,-0.453762647926767,0.00333333333333333
6,2,0,0.3,0.3,30,31,-0.0364868905874316,0.763333333333333
6,2,0.3,0.3,0.3,30,31,-0.37724856299066,0
6,2,0,0.3,0.3,35,31,-0.103925964344151,0.403333333333333
6,2,0.3,0.3,0.3,35,31,-0.268212551892235,0.0466666666666667
6,2,0,0.3,0.3,40,31,0.0298279679792498,0.81
6,2,0.3,0.3,0.3,40,31,-0.193315568926127,0.113333333333333
6,2,0,0.3,0.3,10,32,0.000399732202456395,1
6,2,0.3,0.3,0.3,10,32,-0.250538269216035,0.29
6,2,0,0.3,0.3,15,32,-0.348976352112502,0.0466666666666667
6,2,0.3,0.3,0.3,15,32,-0.500854835941503,0.0233333333333333
6,2,0,0.3,0.3,20,32,-0.116785568872494,0.503333333333333
6,2,0.3,0.3,0.3,20,32,-0.0577945849207767,0.686666666666667
6,2,0,0.3,0.3,25,32,0.0256385084506566,0.84
6,2,0.3,0.3,0.3,25,32,-0.285531327443527,0.0466666666666667
6,2,0,0.3,0.3,30,32,0.114301596599055,0.38
6,2,0.3,0.3,0.3,30,32,-0.309355629645488,0.0233333333333333
6,2,0,0.3,0.3,35,32,0.0711080650108095,0.576666666666667
6,2,0.3,0.3,0.3,35,32,-0.0242950954284252,0.85
6,2,0,0.3,0.3,40,32,-0.175692953888762,0.123333333333333
6,2,0.3,0.3,0.3,40,32,-0.318016741292526,0.01
6,2,0,0.3,0.3,10,33,0.112647159591322,0.69
6,2,0.3,0.3,0.3,10,33,-0.162034433432046,0.5
6,2,0,0.3,0.3,15,33,0.224180383048867,0.25
6,2,0.3,0.3,0.3,15,33,-0.482552909015064,0.00666666666666667
6,2,0,0.3,0.3,20,33,-0.255239602859074,0.116666666666667
6,2,0.3,0.3,0.3,20,33,-0.448548782074301,0.02
6,2,0,0.3,0.3,25,33,0.0376429079142468,0.816666666666667
6,2,0.3,0.3,0.3,25,33,-0.320269233044809,0.0333333333333333
6,2,0,0.3,0.3,30,33,0.042220908336232,0.776666666666667
6,2,0.3,0.3,0.3,30,33,-0.510535640044154,0
6,2,0,0.3,0.3,35,33,0.0726612740337713,0.546666666666667
6,2,0.3,0.3,0.3,35,33,-0.28206324948899,0.02
6,2,0,0.3,0.3,40,33,-0.00355859787082306,0.963333333333333
6,2,0.3,0.3,0.3,40,33,-0.160982320620913,0.186666666666667
6,2,0,0.3,0.3,10,34,0.301070489362525,0.226666666666667
6,2,0.3,0.3,0.3,10,34,-0.117680430820529,0.596666666666667
6,2,0,0.3,0.3,15,34,-0.105018828995509,0.553333333333333
6,2,0.3,0.3,0.3,15,34,-0.192982140592512,0.313333333333333
6,2,0,0.3,0.3,20,34,-0.109974224718555,0.463333333333333
6,2,0.3,0.3,0.3,20,34,-0.448218686968226,0.0133333333333333
6,2,0,0.3,0.3,25,34,0.00413886668594377,0.986666666666667
6,2,0.3,0.3,0.3,25,34,-0.405406866097918,0.02
6,2,0,0.3,0.3,30,34,0.111395321095765,0.41
6,2,0.3,0.3,0.3,30,34,-0.452820842450696,0
6,2,0,0.3,0.3,35,34,0.10989894579411,0.366666666666667
6,2,0.3,0.3,0.3,35,34,-0.328510009085098,0.00666666666666667
6,2,0,0.3,0.3,40,34,0.079073569730576,0.483333333333333
6,2,0.3,0.3,0.3,40,34,-0.416188760091534,0
6,2,0,0.3,0.3,10,35,0.147858418459612,0.503333333333333
6,2,0.3,0.3,0.3,10,35,-0.141189969093903,0.55
6,2,0,0.3,0.3,15,35,-0.0837449684561884,0.626666666666667
6,2,0.3,0.3,0.3,15,35,-0.60642377974744,0
6,2,0,0.3,0.3,20,35,0.0364412466142119,0.823333333333333
6,2,0.3,0.3,0.3,20,35,-0.569439377211684,0
6,2,0,0.3,0.3,25,35,0.156767704496431,0.286666666666667
6,2,0.3,0.3,0.3,25,35,-0.265945379773193,0.123333333333333
6,2,0,0.3,0.3,30,35,0.192232509967037,0.19
6,2,0.3,0.3,0.3,30,35,-0.0581008915081044,0.663333333333333
6,2,0,0.3,0.3,35,35,0.10658675167623,0.36
6,2,0.3,0.3,0.3,35,35,-0.253433696185123,0.04
6,2,0,0.3,0.3,40,35,0.169397592484787,0.12
6,2,0.3,0.3,0.3,40,35,-0.276563854992128,0.0233333333333333
6,2,0,0.3,0.3,10,36,-0.189450922726676,0.416666666666667
6,2,0.3,0.3,0.3,10,36,-0.13717509145326,0.523333333333333
6,2,0,0.3,0.3,15,36,-0.0318022250820839,0.863333333333333
6,2,0.3,0.3,0.3,15,36,-0.0592204566043393,0.773333333333333
6,2,0,0.3,0.3,20,36,0.235783417700775,0.103333333333333
6,2,0.3,0.3,0.3,20,36,-0.307520041212457,0.0566666666666667
6,2,0,0.3,0.3,25,36,0.184823783260948,0.233333333333333
6,2,0.3,0.3,0.3,25,36,-0.321174577598866,0.0366666666666667
6,2,0,0.3,0.3,30,36,0.053130876074568,0.666666666666667
6,2,0.3,0.3,0.3,30,36,-0.11641562963052,0.426666666666667
6,2,0,0.3,0.3,35,36,-0.155986897724721,0.21
6,2,0.3,0.3,0.3,35,36,-0.419368297397476,0
6,2,0,0.3,0.3,40,36,0.0480365310083291,0.683333333333333
6,2,0.3,0.3,0.3,40,36,-0.217006955113957,0.0333333333333333
6,2,0,0.3,0.3,10,37,-0.216059068003071,0.4
6,2,0.3,0.3,0.3,10,37,-0.408226077982319,0.1
6,2,0,0.3,0.3,15,37,0.0514671166642859,0.746666666666667
6,2,0.3,0.3,0.3,15,37,-0.247595675542014,0.163333333333333
6,2,0,0.3,0.3,20,37,0.104406786024739,0.533333333333333
6,2,0.3,0.3,0.3,20,37,-0.510264012446905,0.00333333333333333
6,2,0,0.3,0.3,25,37,0.0958197018507659,0.49
6,2,0.3,0.3,0.3,25,37,-0.249860134093343,0.103333333333333
6,2,0,0.3,0.3,30,37,-0.299254294468145,0.0366666666666667
6,2,0.3,0.3,0.3,30,37,-0.414679036151083,0.00666666666666667
6,2,0,0.3,0.3,35,37,-0.0240605611421753,0.82
6,2,0.3,0.3,0.3,35,37,-0.462941054323728,0
6,2,0,0.3,0.3,40,37,-0.115695575090689,0.336666666666667
6,2,0.3,0.3,0.3,40,37,-0.149093232603608,0.24
6,2,0,0.3,0.3,10,38,-0.291077531856811,0.196666666666667
6,2,0.3,0.3,0.3,10,38,0.22842438242119,0.3
6,2,0,0.3,0.3,15,38,-0.024386102817232,0.916666666666667
6,2,0.3,0.3,0.3,15,38,-0.310840191078852,0.113333333333333
6,2,0,0.3,0.3,20,38,0.0861581986571844,0.616666666666667
6,2,0.3,0.3,0.3,20,38,-0.21393501888184,0.223333333333333
6,2,0,0.3,0.3,25,38,0.178854685152171,0.22
6,2,0.3,0.3,0.3,25,38,-0.400435674786261,0.00666666666666667
6,2,0,0.3,0.3,30,38,0.0328187068112859,0.803333333333333
6,2,0.3,0.3,0.3,30,38,-0.49331866781364,0
6,2,0,0.3,0.3,35,38,-0.17532801873987,0.15
6,2,0.3,0.3,0.3,35,38,-0.202877707508248,0.123333333333333
6,2,0,0.3,0.3,40,38,-0.0423189508108133,0.693333333333333
6,2,0.3,0.3,0.3,40,38,-0.335117708506134,0.00666666666666667
6,2,0,0.3,0.3,10,39,-0.172077744061803,0.49
6,2,0.3,0.3,0.3,10,39,-0.216704372538661,0.353333333333333
6,2,0,0.3,0.3,15,39,-0.418080189490636,0.0166666666666667
6,2,0.3,0.3,0.3,15,39,-0.461345374970958,0.0166666666666667
6,2,0,0.3,0.3,20,39,-0.0842526207953829,0.586666666666667
6,2,0.3,0.3,0.3,20,39,-0.0631632145604997,0.66
6,2,0,0.3,0.3,25,39,-0.12896393755756,0.38
6,2,0.3,0.3,0.3,25,39,-0.139189633964572,0.35
6,2,0,0.3,0.3,30,39,0.0796646638197536,0.506666666666667
6,2,0.3,0.3,0.3,30,39,-0.152329902296654,0.253333333333333
6,2,0,0.3,0.3,35,39,-0.186045992201943,0.156666666666667
6,2,0.3,0.3,0.3,35,39,-0.234558749618536,0.06
6,2,0,0.3,0.3,40,39,-0.0519041659656551,0.613333333333333
6,2,0.3,0.3,0.3,40,39,-0.291536228969617,0.0133333333333333
6,2,0,0.3,0.3,10,40,0.0906918446053584,0.733333333333333
6,2,0.3,0.3,0.3,10,40,-0.795578106853134,0
6,2,0,0.3,0.3,15,40,-0.184930583168311,0.303333333333333
6,2,0.3,0.3,0.3,15,40,-0.397950307455971,0.0333333333333333
6,2,0,0.3,0.3,20,40,-0.00977423802945488,0.953333333333333
6,2,0.3,0.3,0.3,20,40,-0.300563569149529,0.08
6,2,0,0.3,0.3,25,40,-0.126544129569152,0.416666666666667
6,2,0.3,0.3,0.3,25,40,-0.287817416021422,0.0566666666666667
6,2,0,0.3,0.3,30,40,0.00337337194278686,0.986666666666667
6,2,0.3,0.3,0.3,30,40,-0.16725835178268,0.193333333333333
6,2,0,0.3,0.3,35,40,-0.103613059058228,0.41
6,2,0.3,0.3,0.3,35,40,-0.24453855244915,0.06
6,2,0,0.3,0.3,40,40,-0.0353031951790476,0.763333333333333
6,2,0.3,0.3,0.3,40,40,-0.550079415688808,0
6,2,0,0.3,0.3,10,41,0.224577019516922,0.316666666666667
6,2,0.3,0.3,0.3,10,41,-0.458634535883814,0.0733333333333333
6,2,0,0.3,0.3,15,41,-0.064924999719943,0.746666666666667
6,2,0.3,0.3,0.3,15,41,-0.679698130410324,0
6,2,0,0.3,0.3,20,41,-0.0028602029824479,0.99
6,2,0.3,0.3,0.3,20,41,-0.225373571158568,0.16
6,2,0,0.3,0.3,25,41,0.156401719459876,0.283333333333333
6,2,0.3,0.3,0.3,25,41,-0.0260936163446734,0.836666666666667
6,2,0,0.3,0.3,30,41,-0.407505094416667,0.00333333333333333
6,2,0.3,0.3,0.3,30,41,-0.291503822614278,0.03
6,2,0,0.3,0.3,35,41,-0.0659138849012672,0.593333333333333
6,2,0.3,0.3,0.3,35,41,-0.36432990561943,0.00333333333333333
6,2,0,0.3,0.3,40,41,0.302003444397261,0.01
6,2,0.3,0.3,0.3,40,41,-0.156723246728892,0.173333333333333
6,2,0,0.3,0.3,10,42,0.0929100726425575,0.66
6,2,0.3,0.3,0.3,10,42,-0.565398316110875,0.01
6,2,0,0.3,0.3,15,42,-0.331255932553021,0.106666666666667
6,2,0.3,0.3,0.3,15,42,-0.309496510476392,0.11
6,2,0,0.3,0.3,20,42,-0.0637438293580313,0.653333333333333
6,2,0.3,0.3,0.3,20,42,-0.385300536940799,0.02
6,2,0,0.3,0.3,25,42,0.256863339879264,0.1
6,2,0.3,0.3,0.3,25,42,-0.205352493069368,0.173333333333333
6,2,0,0.3,0.3,30,42,0.0151577370970055,0.89
6,2,0.3,0.3,0.3,30,42,-0.313951804811948,0.01
6,2,0,0.3,0.3,35,42,0.506632639994304,0
6,2,0.3,0.3,0.3,35,42,-0.366248209839856,0.01
6,2,0,0.3,0.3,40,42,-0.0477555424544752,0.716666666666667
6,2,0.3,0.3,0.3,40,42,-0.255914064559597,0.03
6,2,0,0.3,0.3,10,43,0.227890936963708,0.336666666666667
6,2,0.3,0.3,0.3,10,43,-0.184402416391252,0.426666666666667
6,2,0,0.3,0.3,15,43,0.171130021173646,0.323333333333333
6,2,0.3,0.3,0.3,15,43,0.117185542242563,0.526666666666667
6,2,0,0.3,0.3,20,43,0.00200211331368101,0.99
6,2,0.3,0.3,0.3,20,43,-0.460066222813379,0.00666666666666667
6,2,0,0.3,0.3,25,43,-0.240244972429934,0.103333333333333
6,2,0.3,0.3,0.3,25,43,-0.419112210861723,0.00333333333333333
6,2,0,0.3,0.3,30,43,-0.139028964744507,0.343333333333333
6,2,0.3,0.3,0.3,30,43,-0.522304566357134,0
6,2,0,0.3,0.3,35,43,-0.159138733219464,0.216666666666667
6,2,0.3,0.3,0.3,35,43,-0.387698377396033,0.00666666666666667
6,2,0,0.3,0.3,40,43,-0.00325300052278962,0.98
6,2,0.3,0.3,0.3,40,43,-0.223551090229944,0.0633333333333333
6,2,0,0.3,0.3,10,44,-0.0193545473090649,0.956666666666667
6,2,0.3,0.3,0.3,10,44,-0.0933981723367455,0.66
6,2,0,0.3,0.3,15,44,-0.16421992696465,0.363333333333333
6,2,0.3,0.3,0.3,15,44,-0.199919124044608,0.29
6,2,0,0.3,0.3,20,44,0.0633831386108366,0.66
6,2,0.3,0.3,0.3,20,44,-0.154026407938346,0.386666666666667
6,2,0,0.3,0.3,25,44,0.203950281129184,0.18
6,2,0.3,0.3,0.3,25,44,-0.43913656334071,0
6,2,0,0.3,0.3,30,44,0.180181878706575,0.12
6,2,0.3,0.3,0.3,30,44,-0.26430007742265,0.04
6,2,0,0.3,0.3,35,44,-0.197851409503909,0.0833333333333333
6,2,0.3,0.3,0.3,35,44,-0.188481897959484,0.146666666666667
6,2,0,0.3,0.3,40,44,-0.0344753692696863,0.756666666666667
6,2,0.3,0.3,0.3,40,44,-0.147495911973567,0.18
6,2,0,0.3,0.3,10,45,0.126065100432219,0.523333333333333
6,2,0.3,0.3,0.3,10,45,-0.162769122370704,0.49
6,2,0,0.3,0.3,15,45,-0.108830273935949,0.556666666666667
6,2,0.3,0.3,0.3,15,45,-0.209654132070132,0.273333333333333
6,2,0,0.3,0.3,20,45,0.00525492651679476,0.95
6,2,0.3,0.3,0.3,20,45,-0.530517866161414,0.01
6,2,0,0.3,0.3,25,45,-0.00775665486268924,0.953333333333333
6,2,0.3,0.3,0.3,25,45,-0.399025508686095,0.0166666666666667
6,2,0,0.3,0.3,30,45,0.0165044281234561,0.873333333333333
6,2,0.3,0.3,0.3,30,45,-0.341720651917667,0.01
6,2,0,0.3,0.3,35,45,-0.031034111400722,0.81
6,2,0.3,0.3,0.3,35,45,-0.350787270110752,0.00666666666666667
6,2,0,0.3,0.3,40,45,-0.0614298366148445,0.58
6,2,0.3,0.3,0.3,40,45,-0.183693970431516,0.133333333333333
6,2,0,0.3,0.3,10,46,-0.1431287413692,0.546666666666667
6,2,0.3,0.3,0.3,10,46,-0.478636164156696,0.0266666666666667
6,2,0,0.3,0.3,15,46,-0.107817739004883,0.55
6,2,0.3,0.3,0.3,15,46,-0.430889252951744,0.02
6,2,0,0.3,0.3,20,46,-0.0102042249745855,0.943333333333333
6,2,0.3,0.3,0.3,20,46,-0.437134215686352,0.00333333333333333
6,2,0,0.3,0.3,25,46,-0.138606635325883,0.326666666666667
6,2,0.3,0.3,0.3,25,46,-0.225361556370877,0.173333333333333
6,2,0,0.3,0.3,30,46,0.329615995279928,0.03
6,2,0.3,0.3,0.3,30,46,-0.335961709608073,0.0133333333333333
6,2,0,0.3,0.3,35,46,0.00380363050899466,0.976666666666667
6,2,0.3,0.3,0.3,35,46,-0.388473393416033,0
6,2,0,0.3,0.3,40,46,-0.0683111003873218,0.576666666666667
6,2,0.3,0.3,0.3,40,46,-0.377523468838322,0.00333333333333333
6,2,0,0.3,0.3,10,47,-0.195677973037644,0.393333333333333
6,2,0.3,0.3,0.3,10,47,-0.321604038779072,0.206666666666667
6,2,0,0.3,0.3,15,47,-0.34881437688243,0.116666666666667
6,2,0.3,0.3,0.3,15,47,-0.406299119461596,0.0233333333333333
6,2,0,0.3,0.3,20,47,-0.240177579935228,0.173333333333333
6,2,0.3,0.3,0.3,20,47,-0.425824307534724,0.00666666666666667
6,2,0,0.3,0.3,25,47,-0.224376746745855,0.176666666666667
6,2,0.3,0.3,0.3,25,47,-0.333502143567224,0.02
6,2,0,0.3,0.3,30,47,0.18552153875768,0.17
6,2,0.3,0.3,0.3,30,47,-0.32263743155541,0.0233333333333333
6,2,0,0.3,0.3,35,47,-0.16470096540533,0.186666666666667
6,2,0.3,0.3,0.3,35,47,-0.311443255605131,0.01
6,2,0,0.3,0.3,40,47,0.0801075264217576,0.513333333333333
6,2,0.3,0.3,0.3,40,47,-0.317402166985717,0.0133333333333333
6,2,0,0.3,0.3,10,48,-0.350800283676657,0.123333333333333
6,2,0.3,0.3,0.3,10,48,-0.624442434933371,0.02
6,2,0,0.3,0.3,15,48,-0.198695488391206,0.283333333333333
6,2,0.3,0.3,0.3,15,48,0.0638722743587952,0.706666666666667
6,2,0,0.3,0.3,20,48,-0.31610427557929,0.07
6,2,0.3,0.3,0.3,20,48,-0.349242929033393,0.0533333333333333
6,2,0,0.3,0.3,25,48,0.142490559568245,0.343333333333333
6,2,0.3,0.3,0.3,25,48,-0.385914712853332,0.00333333333333333
6,2,0,0.3,0.3,30,48,-0.0591500408657159,0.636666666666667
6,2,0.3,0.3,0.3,30,48,-0.264716810726533,0.0433333333333333
6,2,0,0.3,0.3,35,48,-0.103521083360399,0.423333333333333
6,2,0.3,0.3,0.3,35,48,-0.277641743158576,0.0266666666666667
6,2,0,0.3,0.3,40,48,-0.0851371083771737,0.483333333333333
6,2,0.3,0.3,0.3,40,48,-0.382212793357992,0
6,2,0,0.3,0.3,10,49,-0.694603927577203,0.00666666666666667
6,2,0.3,0.3,0.3,10,49,-0.481620608057725,0.0733333333333333
6,2,0,0.3,0.3,15,49,-0.165487239965787,0.356666666666667
6,2,0.3,0.3,0.3,15,49,-0.345684037026864,0.0866666666666667
6,2,0,0.3,0.3,20,49,0.00231998397172367,0.98
6,2,0.3,0.3,0.3,20,49,-0.447043151190183,0.00666666666666667
6,2,0,0.3,0.3,25,49,0.0859936709139626,0.536666666666667
6,2,0.3,0.3,0.3,25,49,-0.527236753359349,0
6,2,0,0.3,0.3,30,49,0.173698973454941,0.173333333333333
6,2,0.3,0.3,0.3,30,49,-0.297888407345499,0.0366666666666667
6,2,0,0.3,0.3,35,49,0.0936213230590324,0.433333333333333
6,2,0.3,0.3,0.3,35,49,-0.131159894705365,0.306666666666667
6,2,0,0.3,0.3,40,49,-0.100538136578114,0.376666666666667
6,2,0.3,0.3,0.3,40,49,-0.0625730763584834,0.59
6,2,0,0.3,0.3,10,50,-0.185628816174701,0.433333333333333
6,2,0.3,0.3,0.3,10,50,-0.0962020575985684,0.706666666666667
6,2,0,0.3,0.3,15,50,-0.201042308912251,0.28
6,2,0.3,0.3,0.3,15,50,-0.508666234281116,0.00333333333333333
6,2,0,0.3,0.3,20,50,-0.151837764133557,0.33
6,2,0.3,0.3,0.3,20,50,-0.323384749600838,0.0666666666666667
6,2,0,0.3,0.3,25,50,-0.0845934477891565,0.576666666666667
6,2,0.3,0.3,0.3,25,50,-0.584615988641468,0
6,2,0,0.3,0.3,30,50,0.362382059491055,0.00333333333333333
6,2,0.3,0.3,0.3,30,50,-0.159583329187237,0.25
6,2,0,0.3,0.3,35,50,-0.0560021998333974,0.63
6,2,0.3,0.3,0.3,35,50,-0.303460831160787,0.0133333333333333
6,2,0,0.3,0.3,40,50,-0.0180792767344899,0.87
6,2,0.3,0.3,0.3,40,50,-0.262964742687913,0.0133333333333333
6,2,0,0.3,0.3,10,51,-0.44344564844325,0.0633333333333333
6,2,0.3,0.3,0.3,10,51,-0.306995404392379,0.136666666666667
6,2,0,0.3,0.3,15,51,0.106763309039776,0.59
6,2,0.3,0.3,0.3,15,51,-0.403893934695033,0.04
6,2,0,0.3,0.3,20,51,-0.0311803993958015,0.833333333333333
6,2,0.3,0.3,0.3,20,51,-0.181891197233355,0.243333333333333
6,2,0,0.3,0.3,25,51,0.0302190739309257,0.83
6,2,0.3,0.3,0.3,25,51,-0.144951296669338,0.353333333333333
6,2,0,0.3,0.3,30,51,-0.0675403334515253,0.56
6,2,0.3,0.3,0.3,30,51,-0.197229098249052,0.133333333333333
6,2,0,0.3,0.3,35,51,-0.0193737005027872,0.893333333333333
6,2,0.3,0.3,0.3,35,51,-0.0203619007552089,0.863333333333333
6,2,0,0.3,0.3,40,51,-0.175732862630023,0.116666666666667
6,2,0.3,0.3,0.3,40,51,0.0750564679535852,0.493333333333333
6,2,0,0.3,0.3,10,52,-0.254388769605654,0.31
6,2,0.3,0.3,0.3,10,52,-0.935468605136559,0
6,2,0,0.3,0.3,15,52,-0.0919856803597443,0.62
6,2,0.3,0.3,0.3,15,52,-0.277490491938396,0.166666666666667
6,2,0,0.3,0.3,20,52,0.324972568437738,0.0566666666666667
6,2,0.3,0.3,0.3,20,52,-0.122975584169174,0.443333333333333
6,2,0,0.3,0.3,25,52,-0.0661023294415613,0.653333333333333
6,2,0.3,0.3,0.3,25,52,-0.302415807589552,0.03
6,2,0,0.3,0.3,30,52,0.207860449227658,0.113333333333333
6,2,0.3,0.3,0.3,30,52,-0.0658861617051273,0.613333333333333
6,2,0,0.3,0.3,35,52,0.272878296925613,0.0233333333333333
6,2,0.3,0.3,0.3,35,52,-0.449223757371658,0
6,2,0,0.3,0.3,40,52,0.00808260182766982,0.943333333333333
6,2,0.3,0.3,0.3,40,52,-0.316683827722739,0.03
6,2,0,0.3,0.3,10,53,-0.127453776053989,0.563333333333333
6,2,0.3,0.3,0.3,10,53,-0.0813121096774367,0.733333333333333
6,2,0,0.3,0.3,15,53,-0.0439414772536988,0.806666666666667
6,2,0.3,0.3,0.3,15,53,0.0367287914640004,0.863333333333333
6,2,0,0.3,0.3,20,53,-0.0875813354429675,0.646666666666667
6,2,0.3,0.3,0.3,20,53,-0.3411337987284,0.03
6,2,0,0.3,0.3,25,53,-0.131664275614938,0.393333333333333
6,2,0.3,0.3,0.3,25,53,-0.406510170480732,0.00333333333333333
6,2,0,0.3,0.3,30,53,-0.000327998615543194,1
6,2,0.3,0.3,0.3,30,53,-0.413899186023386,0.00666666666666667
6,2,0,0.3,0.3,35,53,0.147084938478272,0.186666666666667
6,2,0.3,0.3,0.3,35,53,0.209661524581219,0.0866666666666667
6,2,0,0.3,0.3,40,53,0.197063197496825,0.12
6,2,0.3,0.3,0.3,40,53,-0.255529578776279,0.0233333333333333
6,2,0,0.3,0.3,10,54,0.429038439525677,0.0766666666666667
6,2,0.3,0.3,0.3,10,54,-0.381930209706799,0.123333333333333
6,2,0,0.3,0.3,15,54,-0.129958730439285,0.473333333333333
6,2,0.3,0.3,0.3,15,54,-0.281159499955507,0.14
6,2,0,0.3,0.3,20,54,-0.0314553670898196,0.876666666666667
6,2,0.3,0.3,0.3,20,54,-0.508609828543641,0.00333333333333333
6,2,0,0.3,0.3,25,54,0.0920063758872027,0.503333333333333
6,2,0.3,0.3,0.3,25,54,-0.480946577938375,0
6,2,0,0.3,0.3,30,54,-0.147777376730331,0.23
6,2,0.3,0.3,0.3,30,54,-0.351329033158303,0.0133333333333333
6,2,0,0.3,0.3,35,54,0.245187521031067,0.0466666666666667
6,2,0.3,0.3,0.3,35,54,-0.365998898952807,0.00333333333333333
6,2,0,0.3,0.3,40,54,-0.128061318985449,0.293333333333333
6,2,0.3,0.3,0.3,40,54,-0.490904538260817,0
6,2,0,0.3,0.3,10,55,0.369054291487746,0.0833333333333333
6,2,0.3,0.3,0.3,10,55,-0.598866514478962,0.0166666666666667
6,2,0,0.3,0.3,15,55,-0.0395152236297079,0.846666666666667
6,2,0.3,0.3,0.3,15,55,-0.277229795714988,0.13
6,2,0,0.3,0.3,20,55,0.162451856602001,0.3
6,2,0.3,0.3,0.3,20,55,-0.800424594929524,0
6,2,0,0.3,0.3,25,55,0.0546446606394169,0.683333333333333
6,2,0.3,0.3,0.3,25,55,-0.249775469242608,0.0766666666666667
6,2,0,0.3,0.3,30,55,0.329185386554964,0.00333333333333333
6,2,0.3,0.3,0.3,30,55,-0.357353810714734,0.0133333333333333
6,2,0,0.3,0.3,35,55,0.303779116328504,0.02
6,2,0.3,0.3,0.3,35,55,-0.341814142936679,0.00666666666666667
6,2,0,0.3,0.3,40,55,0.165825055685434,0.15
6,2,0.3,0.3,0.3,40,55,-0.273074568530038,0.0166666666666667
6,2,0,0.3,0.3,10,56,-0.129476130391132,0.596666666666667
6,2,0.3,0.3,0.3,10,56,-0.383029264404523,0.136666666666667
6,2,0,0.3,0.3,15,56,0.0270359316302199,0.853333333333333
6,2,0.3,0.3,0.3,15,56,-0.509184927560529,0.0133333333333333
6,2,0,0.3,0.3,20,56,-0.0289358304855476,0.87
6,2,0.3,0.3,0.3,20,56,-0.244630475319439,0.173333333333333
6,2,0,0.3,0.3,25,56,-0.288635504890848,0.0533333333333333
6,2,0.3,0.3,0.3,25,56,-0.392675411695824,0.0133333333333333
6,2,0,0.3,0.3,30,56,-0.164013188686885,0.203333333333333
6,2,0.3,0.3,0.3,30,56,-0.117878553998915,0.376666666666667
6,2,0,0.3,0.3,35,56,-0.041589171368931,0.71
6,2,0.3,0.3,0.3,35,56,-0.17067629440324,0.176666666666667
6,2,0,0.3,0.3,40,56,-0.0924102429995139,0.473333333333333
6,2,0.3,0.3,0.3,40,56,-0.0610126048118004,0.62
6,2,0,0.3,0.3,10,57,-0.0385693114614126,0.866666666666667
6,2,0.3,0.3,0.3,10,57,-0.0300690277167673,0.92
6,2,0,0.3,0.3,15,57,-0.0146168763188273,0.93
6,2,0.3,0.3,0.3,15,57,-0.316515669747725,0.126666666666667
6,2,0,0.3,0.3,20,57,0.105212043725536,0.47
6,2,0.3,0.3,0.3,20,57,-0.198887365604801,0.236666666666667
6,2,0,0.3,0.3,25,57,0.130781070855098,0.386666666666667
6,2,0.3,0.3,0.3,25,57,-0.190746136210035,0.206666666666667
6,2,0,0.3,0.3,30,57,-0.0530422688525782,0.713333333333333
6,2,0.3,0.3,0.3,30,57,-0.217675053179598,0.103333333333333
6,2,0,0.3,0.3,35,57,0.011223307160028,0.92
6,2,0.3,0.3,0.3,35,57,-0.270509792936233,0.0433333333333333
6,2,0,0.3,0.3,40,57,0.0743553712633018,0.526666666666667
6,2,0.3,0.3,0.3,40,57,-0.186656795693828,0.103333333333333
6,2,0,0.3,0.3,10,58,0.0866664574625212,0.696666666666667
6,2,0.3,0.3,0.3,10,58,-0.233859279343265,0.316666666666667
6,2,0,0.3,0.3,15,58,0.238389184231369,0.183333333333333
6,2,0.3,0.3,0.3,15,58,-0.431086428099928,0.05
