"nGroupT","nGroupC","sdC","iteration","meanC","ef","rho","sampleSize","idSD","coef","boot_pval"
6,2,0.2,127,10,0,0.3,10,3,1.20152120005011,0.094
6,2,0.2,340,10,0,0.3,10,3,1.34363966532709,0.094
6,2,0.2,358,10,0,0.3,10,3,0.991608170345614,0.094
6,2,0.2,19,10,0,0.3,10,3,-0.859506202896142,0.096
6,2,0.2,58,10,0,0.3,10,3,-1.34645229725876,0.098
6,2,0.2,84,10,0,0.3,10,3,-1.1902827401185,0.1
6,2,0.2,93,10,0,0.3,10,3,-1.07648101614961,0.1
6,2,0.2,28,10,0,0.3,10,3,1.18985772221771,0.102
6,2,0.2,338,10,0,0.3,10,3,1.21367091212949,0.102
6,2,0.2,10,10,0,0.3,10,3,-1.08205821452862,0.106
6,2,0.2,112,10,0,0.3,10,3,0.920980000271157,0.106
6,2,0.2,314,10,0,0.3,10,3,-1.4017520982288,0.108
6,2,0.2,349,10,0,0.3,10,3,-1.12842389096767,0.108
6,2,0.2,416,10,0,0.3,10,3,-1.03325025879485,0.108
6,2,0.2,474,10,0,0.3,10,3,-0.864009692616236,0.108
6,2,0.2,206,10,0,0.3,10,3,0.818587780544021,0.11
6,2,0.2,471,10,0,0.3,10,3,1.2833290586702,0.11
6,2,0.2,418,10,0,0.3,10,3,-0.970462364714308,0.114
6,2,0.2,457,10,0,0.3,10,3,-0.977517099037954,0.114
6,2,0.2,465,10,0,0.3,10,3,-1.02905552290454,0.114
6,2,0.2,276,10,0,0.3,10,3,0.671421014485134,0.116
6,2,0.2,175,10,0,0.3,10,3,0.828590168388757,0.118
6,2,0.2,293,10,0,0.3,10,3,-1.06527765153245,0.118
6,2,0.2,126,10,0,0.3,10,3,0.929108382202628,0.122
6,2,0.2,161,10,0,0.3,10,3,-0.929213936871832,0.122
6,2,0.2,181,10,0,0.3,10,3,-1.43021058982754,0.122
6,2,0.2,344,10,0,0.3,10,3,0.770568624963346,0.122
6,2,0.2,16,10,0,0.3,10,3,-1.34962684586185,0.124
6,2,0.2,105,10,0,0.3,10,3,-0.897826564942733,0.124
6,2,0.2,310,10,0,0.3,10,3,0.987383175897321,0.124
6,2,0.2,377,10,0,0.3,10,3,-0.925784555329074,0.128
6,2,0.2,188,10,0,0.3,10,3,0.478377391714673,0.13
6,2,0.2,222,10,0,0.3,10,3,-0.871224881714454,0.13
6,2,0.2,339,10,0,0.3,10,3,0.893318986593385,0.13
6,2,0.2,287,10,0,0.3,10,3,-0.803734935105155,0.132
6,2,0.2,311,10,0,0.3,10,3,0.587270293070759,0.132
6,2,0.2,12,10,0,0.3,10,3,-1.01228442016645,0.136
6,2,0.2,235,10,0,0.3,10,3,0.566786042962718,0.136
6,2,0.2,452,10,0,0.3,10,3,1.01485792649891,0.136
6,2,0.2,228,10,0,0.3,10,3,0.792236605769261,0.138
6,2,0.2,477,10,0,0.3,10,3,-1.11222965417394,0.138
6,2,0.2,256,10,0,0.3,10,3,0.795670917897979,0.14
6,2,0.2,44,10,0,0.3,10,3,-0.569370131634685,0.142
6,2,0.2,195,10,0,0.3,10,3,-0.310435539095295,0.142
6,2,0.2,472,10,0,0.3,10,3,-1.0510442178113,0.142
6,2,0.2,134,10,0,0.3,10,3,-0.904275208983449,0.144
6,2,0.2,259,10,0,0.3,10,3,0.854481555753949,0.144
6,2,0.2,298,10,0,0.3,10,3,-1.11705376027322,0.144
6,2,0.2,347,10,0,0.3,10,3,0.663172386563645,0.144
6,2,0.2,201,10,0,0.3,10,3,0.460470344234324,0.146
6,2,0.2,485,10,0,0.3,10,3,-0.935819435228467,0.146
6,2,0.2,436,10,0,0.3,10,3,-0.86153663764884,0.148
6,2,0.2,82,10,0,0.3,10,3,-0.846291277991213,0.15
6,2,0.2,92,10,0,0.3,10,3,-0.956545712792689,0.15
6,2,0.2,442,10,0,0.3,10,3,0.850782984839356,0.15
6,2,0.2,17,10,0,0.3,10,3,0.726185426995897,0.152
6,2,0.2,290,10,0,0.3,10,3,-0.901137325336379,0.152
6,2,0.2,233,10,0,0.3,10,3,-0.894272099768557,0.154
6,2,0.2,299,10,0,0.3,10,3,-0.658399756354925,0.154
6,2,0.2,470,10,0,0.3,10,3,-0.746387040470864,0.158
6,2,0.2,486,10,0,0.3,10,3,0.792327439405511,0.158
6,2,0.2,75,10,0,0.3,10,3,-0.611895436772556,0.16
6,2,0.2,99,10,0,0.3,10,3,-0.768057819665131,0.16
6,2,0.2,121,10,0,0.3,10,3,0.782673878918416,0.16
6,2,0.2,166,10,0,0.3,10,3,-0.818661134462616,0.16
6,2,0.2,423,10,0,0.3,10,3,-0.805271198677531,0.16
6,2,0.2,286,10,0,0.3,10,3,0.506215385310753,0.162
6,2,0.2,303,10,0,0.3,10,3,-0.576953701445859,0.162
6,2,0.2,498,10,0,0.3,10,3,0.692158884213455,0.162
6,2,0.2,428,10,0,0.3,10,3,-0.911348512076643,0.164
6,2,0.2,1,10,0,0.3,10,3,-1.00338888389771,0.166
6,2,0.2,21,10,0,0.3,10,3,-0.918998251560538,0.166
6,2,0.2,147,10,0,0.3,10,3,0.822965429447891,0.166
6,2,0.2,260,10,0,0.3,10,3,-0.352256602062567,0.166
6,2,0.2,176,10,0,0.3,10,3,0.548527057192416,0.168
6,2,0.2,489,10,0,0.3,10,3,0.562096846778815,0.168
6,2,0.2,198,10,0,0.3,10,3,0.587773363599723,0.17
6,2,0.2,453,10,0,0.3,10,3,-0.406273261362941,0.17
6,2,0.2,408,10,0,0.3,10,3,0.724201748290426,0.172
6,2,0.2,150,10,0,0.3,10,3,-0.48836629430005,0.174
6,2,0.2,302,10,0,0.3,10,3,-0.66641271463746,0.174
6,2,0.2,389,10,0,0.3,10,3,-0.671224802932443,0.174
6,2,0.2,34,10,0,0.3,10,3,-1.06774453450868,0.176
6,2,0.2,481,10,0,0.3,10,3,-1.36294236180365,0.176
6,2,0.2,72,10,0,0.3,10,3,1.06044355502161,0.178
6,2,0.2,313,10,0,0.3,10,3,0.461853856946675,0.178
6,2,0.2,51,10,0,0.3,10,3,0.800446248288381,0.18
6,2,0.2,386,10,0,0.3,10,3,-0.99616252539775,0.18
6,2,0.2,200,10,0,0.3,10,3,-0.657375892320857,0.182
6,2,0.2,40,10,0,0.3,10,3,0.75219779610569,0.184
6,2,0.2,400,10,0,0.3,10,3,0.812292643808036,0.184
6,2,0.2,429,10,0,0.3,10,3,-0.358102153492098,0.184
6,2,0.2,115,10,0,0.3,10,3,-0.640778157428514,0.186
6,2,0.2,48,10,0,0.3,10,3,-0.742822791065294,0.19
6,2,0.2,272,10,0,0.3,10,3,-1.14168435715365,0.19
6,2,0.2,47,10,0,0.3,10,3,0.686664703674779,0.192
6,2,0.2,107,10,0,0.3,10,3,0.461720771796223,0.194
6,2,0.2,488,10,0,0.3,10,3,0.883186470819169,0.196
6,2,0.2,237,10,0,0.3,10,3,-0.643850827629649,0.198
6,2,0.2,32,10,0,0.3,10,3,-0.376815704207445,0.2
6,2,0.2,396,10,0,0.3,10,3,0.559529117212151,0.2
6,2,0.2,113,10,0,0.3,10,3,-0.492997947070734,0.204
6,2,0.2,316,10,0,0.3,10,3,0.477998294180878,0.206
6,2,0.2,156,10,0,0.3,10,3,0.664688776497798,0.208
6,2,0.2,104,10,0,0.3,10,3,0.499700255048225,0.212
6,2,0.2,475,10,0,0.3,10,3,-0.924749542675443,0.214
6,2,0.2,50,10,0,0.3,10,3,0.960094104277715,0.216
6,2,0.2,343,10,0,0.3,10,3,0.553888017631834,0.22
6,2,0.2,398,10,0,0.3,10,3,-0.642811598553806,0.222
6,2,0.2,446,10,0,0.3,10,3,0.569917533018014,0.224
6,2,0.2,116,10,0,0.3,10,3,0.356279156727879,0.234
6,2,0.2,197,10,0,0.3,10,3,0.240092357272772,0.238
6,2,0.2,431,10,0,0.3,10,3,-0.665002527386577,0.24
6,2,0.2,300,10,0,0.3,10,3,-0.274408160450434,0.242
6,2,0.2,438,10,0,0.3,10,3,-0.471866320440142,0.244
6,2,0.2,33,10,0,0.3,10,3,1.04369717663752,0.246
6,2,0.2,73,10,0,0.3,10,3,0.727293653840718,0.246
6,2,0.2,130,10,0,0.3,10,3,-0.612862120164607,0.248
6,2,0.2,208,10,0,0.3,10,3,-0.638167410930834,0.248
6,2,0.2,374,10,0,0.3,10,3,-0.381711015648676,0.25
6,2,0.2,81,10,0,0.3,10,3,-0.260981255448257,0.256
6,2,0.2,170,10,0,0.3,10,3,-0.461106947028298,0.256
6,2,0.2,46,10,0,0.3,10,3,-0.363910395495708,0.258
6,2,0.2,225,10,0,0.3,10,3,0.530653076623281,0.258
6,2,0.2,267,10,0,0.3,10,3,-0.84450935674397,0.26
6,2,0.2,491,10,0,0.3,10,3,-0.365966650889192,0.26
6,2,0.2,422,10,0,0.3,10,3,-0.619532226142013,0.262
6,2,0.2,419,10,0,0.3,10,3,0.323420337509674,0.264
6,2,0.2,39,10,0,0.3,10,3,0.884999922096739,0.27
6,2,0.2,336,10,0,0.3,10,3,0.455355892384517,0.27
6,2,0.2,66,10,0,0.3,10,3,0.60266879509166,0.274
6,2,0.2,405,10,0,0.3,10,3,-0.803978246918035,0.274
6,2,0.2,417,10,0,0.3,10,3,0.422519063788201,0.276
6,2,0.2,213,10,0,0.3,10,3,0.406195669543052,0.28
6,2,0.2,61,10,0,0.3,10,3,0.632289424055728,0.286
6,2,0.2,190,10,0,0.3,10,3,0.569480412475855,0.292
6,2,0.2,412,10,0,0.3,10,3,0.901231223136904,0.296
6,2,0.2,301,10,0,0.3,10,3,0.355525359281046,0.298
6,2,0.2,288,10,0,0.3,10,3,-1.14224184377227,0.3
6,2,0.2,219,10,0,0.3,10,3,0.259556393137842,0.304
6,2,0.2,215,10,0,0.3,10,3,0.391743399770519,0.308
6,2,0.2,463,10,0,0.3,10,3,0.467091566605092,0.308
6,2,0.2,289,10,0,0.3,10,3,-0.44611327502372,0.314
6,2,0.2,366,10,0,0.3,10,3,-0.379882176344438,0.314
6,2,0.2,254,10,0,0.3,10,3,0.623773757581517,0.316
6,2,0.2,141,10,0,0.3,10,3,-0.455010817569786,0.318
6,2,0.2,297,10,0,0.3,10,3,-0.452926585439997,0.318
6,2,0.2,77,10,0,0.3,10,3,-0.467684002774689,0.32
6,2,0.2,205,10,0,0.3,10,3,0.231892951188144,0.32
6,2,0.2,20,10,0,0.3,10,3,0.561886970665967,0.322
6,2,0.2,345,10,0,0.3,10,3,-0.328744078643496,0.322
6,2,0.2,43,10,0,0.3,10,3,0.471353090585382,0.328
6,2,0.2,87,10,0,0.3,10,3,-0.762808251680354,0.334
6,2,0.2,182,10,0,0.3,10,3,-0.477174311471629,0.338
6,2,0.2,129,10,0,0.3,10,3,-0.360377884664047,0.342
6,2,0.2,212,10,0,0.3,10,3,0.348280724526063,0.354
6,2,0.2,243,10,0,0.3,10,3,-0.614158860817469,0.354
6,2,0.2,178,10,0,0.3,10,3,0.419200827649775,0.366
6,2,0.2,360,10,0,0.3,10,3,0.265354376575601,0.366
6,2,0.2,109,10,0,0.3,10,3,0.643894309992078,0.374
6,2,0.2,402,10,0,0.3,10,3,0.398631244989872,0.374
6,2,0.2,218,10,0,0.3,10,3,0.247628849667194,0.376
6,2,0.2,406,10,0,0.3,10,3,-0.266169903555522,0.378
6,2,0.2,369,10,0,0.3,10,3,-0.521834270118973,0.38
6,2,0.2,280,10,0,0.3,10,3,0.508617719155581,0.386
6,2,0.2,378,10,0,0.3,10,3,-0.396409826471569,0.386
6,2,0.2,192,10,0,0.3,10,3,0.77367972208819,0.396
6,2,0.2,144,10,0,0.3,10,3,0.279609464684484,0.412
6,2,0.2,294,10,0,0.3,10,3,-1.41821490379209,0.412
6,2,0.2,7,10,0,0.3,10,3,0.552012124691316,0.414
6,2,0.2,94,10,0,0.3,10,3,0.891088214944261,0.414
6,2,0.2,65,10,0,0.3,10,3,0.278046367481551,0.426
6,2,0.2,476,10,0,0.3,10,3,0.936861862546749,0.436
6,2,0.2,49,10,0,0.3,10,3,-0.541204041797414,0.442
6,2,0.2,307,10,0,0.3,10,3,0.673923456970442,0.442
6,2,0.2,390,10,0,0.3,10,3,0.611352850321168,0.442
6,2,0.2,318,10,0,0.3,10,3,-0.676604483508072,0.446
6,2,0.2,352,10,0,0.3,10,3,0.374323982398352,0.446
6,2,0.2,68,10,0,0.3,10,3,-0.291970879588746,0.448
6,2,0.2,434,10,0,0.3,10,3,1.06274664199611,0.45
6,2,0.2,441,10,0,0.3,10,3,0.618825873238222,0.45
6,2,0.2,5,10,0,0.3,10,3,0.425654484731922,0.46
6,2,0.2,312,10,0,0.3,10,3,0.492440593340859,0.46
6,2,0.2,38,10,0,0.3,10,3,-0.269700133404911,0.464
6,2,0.2,69,10,0,0.3,10,3,0.337736893427945,0.464
6,2,0.2,456,10,0,0.3,10,3,0.511046450995877,0.464
6,2,0.2,125,10,0,0.3,10,3,-0.786355776462472,0.466
6,2,0.2,155,10,0,0.3,10,3,-0.246818622891226,0.466
6,2,0.2,245,10,0,0.3,10,3,0.261251465312824,0.468
6,2,0.2,321,10,0,0.3,10,3,0.246894089759195,0.468
6,2,0.2,281,10,0,0.3,10,3,-0.605311206372249,0.476
6,2,0.2,363,10,0,0.3,10,3,-0.954916895242036,0.478
6,2,0.2,124,10,0,0.3,10,3,-0.469982771360549,0.48
6,2,0.2,323,10,0,0.3,10,3,0.223235087492213,0.48
6,2,0.2,159,10,0,0.3,10,3,0.375909303960015,0.482
6,2,0.2,167,10,0,0.3,10,3,0.293264646961717,0.484
6,2,0.2,376,10,0,0.3,10,3,-0.312115205944878,0.484
6,2,0.2,387,10,0,0.3,10,3,-0.521483866912803,0.484
6,2,0.2,143,10,0,0.3,10,3,0.199764508016671,0.492
6,2,0.2,414,10,0,0.3,10,3,-0.43547092023644,0.492
6,2,0.2,359,10,0,0.3,10,3,-0.277438413569797,0.494
6,2,0.2,459,10,0,0.3,10,3,0.298792285066185,0.494
6,2,0.2,381,10,0,0.3,10,3,-0.523229285950976,0.496
6,2,0.2,480,10,0,0.3,10,3,-0.850204777674492,0.5
6,2,0.2,30,10,0,0.3,10,3,-0.258426843802596,0.512
6,2,0.2,110,10,0,0.3,10,3,0.304613329662118,0.512
6,2,0.2,368,10,0,0.3,10,3,-0.325014418662164,0.512
6,2,0.2,490,10,0,0.3,10,3,-0.528194899604188,0.512
6,2,0.2,100,10,0,0.3,10,3,0.473557483789676,0.52
6,2,0.2,187,10,0,0.3,10,3,-0.325677510778348,0.52
6,2,0.2,385,10,0,0.3,10,3,0.452770034699313,0.52
6,2,0.2,216,10,0,0.3,10,3,0.312856825054695,0.522
6,2,0.2,493,10,0,0.3,10,3,-0.191333949841493,0.522
6,2,0.2,71,10,0,0.3,10,3,-0.401482961568348,0.524
6,2,0.2,54,10,0,0.3,10,3,-0.286735740143456,0.528
6,2,0.2,425,10,0,0.3,10,3,-0.248391563535336,0.528
6,2,0.2,59,10,0,0.3,10,3,0.539454075724422,0.53
6,2,0.2,184,10,0,0.3,10,3,-0.327488817287445,0.53
6,2,0.2,227,10,0,0.3,10,3,0.38285692904347,0.534
6,2,0.2,435,10,0,0.3,10,3,0.662421870131737,0.538
6,2,0.2,209,10,0,0.3,10,3,0.296504592706412,0.54
6,2,0.2,269,10,0,0.3,10,3,0.560184407684972,0.54
6,2,0.2,391,10,0,0.3,10,3,1.11870154677217,0.54
6,2,0.2,337,10,0,0.3,10,3,0.130649988947113,0.542
6,2,0.2,118,10,0,0.3,10,3,0.337770557233426,0.548
6,2,0.2,397,10,0,0.3,10,3,-0.361340597062423,0.548
6,2,0.2,327,10,0,0.3,10,3,0.712927305724236,0.55
6,2,0.2,149,10,0,0.3,10,3,-0.552473044134473,0.554
6,2,0.2,265,10,0,0.3,10,3,0.144762518817231,0.556
6,2,0.2,177,10,0,0.3,10,3,0.451431757451587,0.562
6,2,0.2,413,10,0,0.3,10,3,-0.525958718160496,0.562
6,2,0.2,461,10,0,0.3,10,3,0.530083338144266,0.564
6,2,0.2,407,10,0,0.3,10,3,0.312081646351231,0.568
6,2,0.2,392,10,0,0.3,10,3,0.301295077401534,0.57
6,2,0.2,142,10,0,0.3,10,3,-0.411077604962458,0.572
6,2,0.2,279,10,0,0.3,10,3,-0.222459775381196,0.576
6,2,0.2,29,10,0,0.3,10,3,-0.163476988129787,0.578
6,2,0.2,185,10,0,0.3,10,3,0.215413211473276,0.58
6,2,0.2,437,10,0,0.3,10,3,-0.408212343923481,0.58
6,2,0.2,88,10,0,0.3,10,3,-0.797995749289299,0.59
6,2,0.2,361,10,0,0.3,10,3,-0.866853715906558,0.59
6,2,0.2,273,10,0,0.3,10,3,0.287913316363642,0.592
6,2,0.2,122,10,0,0.3,10,3,-0.977155558551658,0.596
6,2,0.2,128,10,0,0.3,10,3,0.481757748464844,0.596
6,2,0.2,304,10,0,0.3,10,3,0.279240882623469,0.596
6,2,0.2,325,10,0,0.3,10,3,0.709038537828803,0.598
6,2,0.2,193,10,0,0.3,10,3,-0.801338025881762,0.6
6,2,0.2,309,10,0,0.3,10,3,0.787353246293065,0.6
6,2,0.2,443,10,0,0.3,10,3,0.699439253619403,0.6
6,2,0.2,146,10,0,0.3,10,3,0.769984659855368,0.606
6,2,0.2,375,10,0,0.3,10,3,-0.785647887567279,0.608
6,2,0.2,78,10,0,0.3,10,3,0.260620916066813,0.612
6,2,0.2,258,10,0,0.3,10,3,-0.319701549081088,0.612
6,2,0.2,119,10,0,0.3,10,3,0.258700390665439,0.614
6,2,0.2,236,10,0,0.3,10,3,0.418265563451001,0.614
6,2,0.2,158,10,0,0.3,10,3,0.875285339470196,0.616
6,2,0.2,315,10,0,0.3,10,3,0.495137696443294,0.616
6,2,0.2,240,10,0,0.3,10,3,-0.543100361075375,0.618
6,2,0.2,257,10,0,0.3,10,3,-0.63648716984639,0.62
6,2,0.2,341,10,0,0.3,10,3,0.775701209267908,0.62
6,2,0.2,42,10,0,0.3,10,3,-0.281181483437763,0.622
6,2,0.2,409,10,0,0.3,10,3,0.633004531725646,0.622
6,2,0.2,326,10,0,0.3,10,3,-0.27425992607661,0.624
6,2,0.2,484,10,0,0.3,10,3,-0.252349080098327,0.626
6,2,0.2,80,10,0,0.3,10,3,-0.611261093296406,0.628
6,2,0.2,241,10,0,0.3,10,3,0.415956542271289,0.63
6,2,0.2,101,10,0,0.3,10,3,-0.28802499686293,0.632
6,2,0.2,247,10,0,0.3,10,3,0.417819941982685,0.632
6,2,0.2,384,10,0,0.3,10,3,0.568637057261981,0.634
6,2,0.2,53,10,0,0.3,10,3,-0.132809731270925,0.636
6,2,0.2,268,10,0,0.3,10,3,-0.279792009058525,0.636
6,2,0.2,483,10,0,0.3,10,3,0.465502668833921,0.636
6,2,0.2,9,10,0,0.3,10,3,0.235535016914156,0.638
6,2,0.2,90,10,0,0.3,10,3,-0.329138054622177,0.638
6,2,0.2,353,10,0,0.3,10,3,0.318344162957203,0.638
6,2,0.2,404,10,0,0.3,10,3,-0.479762883609823,0.638
6,2,0.2,202,10,0,0.3,10,3,-0.509595389045643,0.646
6,2,0.2,210,10,0,0.3,10,3,-0.595024339488987,0.646
6,2,0.2,232,10,0,0.3,10,3,-0.33183075394183,0.648
6,2,0.2,283,10,0,0.3,10,3,0.341469746474814,0.648
6,2,0.2,458,10,0,0.3,10,3,0.496756181770877,0.648
6,2,0.2,220,10,0,0.3,10,3,0.438244002670075,0.65
6,2,0.2,31,10,0,0.3,10,3,0.288269409450777,0.654
6,2,0.2,270,10,0,0.3,10,3,0.540192640594739,0.654
6,2,0.2,427,10,0,0.3,10,3,-0.500436885704772,0.656
6,2,0.2,106,10,0,0.3,10,3,0.284210255196797,0.658
6,2,0.2,231,10,0,0.3,10,3,-0.176257477855245,0.66
6,2,0.2,348,10,0,0.3,10,3,-0.512125566904757,0.662
6,2,0.2,108,10,0,0.3,10,3,-0.176313575747429,0.664
6,2,0.2,248,10,0,0.3,10,3,0.380088240388403,0.664
6,2,0.2,332,10,0,0.3,10,3,-0.425048882307493,0.664
6,2,0.2,350,10,0,0.3,10,3,0.474493353452232,0.664
6,2,0.2,56,10,0,0.3,10,3,0.330998725599301,0.666
6,2,0.2,217,10,0,0.3,10,3,-0.146552052331657,0.666
6,2,0.2,296,10,0,0.3,10,3,0.447494669072285,0.666
6,2,0.2,342,10,0,0.3,10,3,0.586711468738059,0.666
6,2,0.2,320,10,0,0.3,10,3,0.555719602221558,0.668
6,2,0.2,322,10,0,0.3,10,3,-0.244134577799514,0.668
6,2,0.2,45,10,0,0.3,10,3,0.45507766027805,0.672
6,2,0.2,295,10,0,0.3,10,3,-0.256470906971913,0.672
6,2,0.2,487,10,0,0.3,10,3,-0.327782636890873,0.672
6,2,0.2,430,10,0,0.3,10,3,0.219947422670941,0.674
6,2,0.2,439,10,0,0.3,10,3,-0.450358009156588,0.674
6,2,0.2,131,10,0,0.3,10,3,-0.188460118303198,0.676
6,2,0.2,25,10,0,0.3,10,3,-0.384955646146494,0.678
6,2,0.2,13,10,0,0.3,10,3,-0.495318726144035,0.68
6,2,0.2,163,10,0,0.3,10,3,0.199625869531388,0.68
6,2,0.2,334,10,0,0.3,10,3,0.154205812197233,0.68
6,2,0.2,305,10,0,0.3,10,3,0.579653449955799,0.682
6,2,0.2,249,10,0,0.3,10,3,-0.25932097857978,0.684
6,2,0.2,173,10,0,0.3,10,3,-0.491319819373558,0.686
6,2,0.2,331,10,0,0.3,10,3,0.191704405602792,0.692
6,2,0.2,3,10,0,0.3,10,3,-0.443303667053385,0.694
6,2,0.2,83,10,0,0.3,10,3,-0.243490347889633,0.694
6,2,0.2,136,10,0,0.3,10,3,-0.283750084021619,0.694
6,2,0.2,238,10,0,0.3,10,3,0.33719095406974,0.694
6,2,0.2,35,10,0,0.3,10,3,-0.154390589191905,0.696
6,2,0.2,203,10,0,0.3,10,3,-0.159559583167351,0.696
6,2,0.2,445,10,0,0.3,10,3,0.266682219583913,0.696
6,2,0.2,154,10,0,0.3,10,3,-0.391606424391171,0.698
6,2,0.2,383,10,0,0.3,10,3,0.298906852214515,0.698
6,2,0.2,319,10,0,0.3,10,3,-0.491189611670166,0.7
6,2,0.2,194,10,0,0.3,10,3,0.171024445392504,0.702
6,2,0.2,168,10,0,0.3,10,3,0.233446658953397,0.704
6,2,0.2,191,10,0,0.3,10,3,-0.3490921378243,0.704
6,2,0.2,282,10,0,0.3,10,3,-0.306537186205276,0.704
6,2,0.2,4,10,0,0.3,10,3,0.456536097356008,0.706
6,2,0.2,421,10,0,0.3,10,3,0.366051316806647,0.706
6,2,0.2,214,10,0,0.3,10,3,0.192035040366392,0.708
6,2,0.2,204,10,0,0.3,10,3,-0.418528953557427,0.71
6,2,0.2,433,10,0,0.3,10,3,-0.442576143966534,0.71
6,2,0.2,255,10,0,0.3,10,3,0.178981521177718,0.712
6,2,0.2,426,10,0,0.3,10,3,0.320045237677135,0.712
6,2,0.2,261,10,0,0.3,10,3,-0.185089744552897,0.716
6,2,0.2,306,10,0,0.3,10,3,0.27286019095601,0.716
6,2,0.2,284,10,0,0.3,10,3,0.20846985549872,0.718
6,2,0.2,356,10,0,0.3,10,3,-0.343087749051961,0.718
6,2,0.2,52,10,0,0.3,10,3,0.286072320599402,0.72
6,2,0.2,102,10,0,0.3,10,3,0.29522385910164,0.726
6,2,0.2,346,10,0,0.3,10,3,-0.100071852501969,0.726
6,2,0.2,464,10,0,0.3,10,3,0.309273704314194,0.726
6,2,0.2,492,10,0,0.3,10,3,0.177918018684949,0.728
6,2,0.2,362,10,0,0.3,10,3,-0.247606349679472,0.73
6,2,0.2,18,10,0,0.3,10,3,0.246079126615342,0.732
6,2,0.2,137,10,0,0.3,10,3,-0.0952858317243965,0.732
6,2,0.2,239,10,0,0.3,10,3,0.277588192584432,0.732
6,2,0.2,266,10,0,0.3,10,3,-0.389223718529905,0.732
6,2,0.2,114,10,0,0.3,10,3,-0.141832002325174,0.734
6,2,0.2,117,10,0,0.3,10,3,0.313417124383676,0.734
6,2,0.2,164,10,0,0.3,10,3,-0.306323719151465,0.734
6,2,0.2,153,10,0,0.3,10,3,0.36132379221479,0.736
6,2,0.2,157,10,0,0.3,10,3,-0.15524756720319,0.736
6,2,0.2,224,10,0,0.3,10,3,-0.118180926174034,0.738
6,2,0.2,140,10,0,0.3,10,3,0.142810663839327,0.74
6,2,0.2,24,10,0,0.3,10,3,-0.299675011835404,0.742
6,2,0.2,420,10,0,0.3,10,3,0.336424256286762,0.742
6,2,0.2,242,10,0,0.3,10,3,0.143694252090427,0.744
6,2,0.2,371,10,0,0.3,10,3,0.209303798267371,0.744
6,2,0.2,468,10,0,0.3,10,3,0.162701085605391,0.748
6,2,0.2,138,10,0,0.3,10,3,-0.18767339951043,0.75
6,2,0.2,211,10,0,0.3,10,3,-0.247479468028047,0.75
6,2,0.2,473,10,0,0.3,10,3,0.189992337907427,0.75
6,2,0.2,467,10,0,0.3,10,3,0.054503046136233,0.754
6,2,0.2,165,10,0,0.3,10,3,-0.227331054204257,0.756
6,2,0.2,328,10,0,0.3,10,3,0.135209502146097,0.756
6,2,0.2,27,10,0,0.3,10,3,-0.11812180386687,0.758
6,2,0.2,292,10,0,0.3,10,3,-0.320972558783552,0.758
6,2,0.2,395,10,0,0.3,10,3,-0.157738372716068,0.758
6,2,0.2,495,10,0,0.3,10,3,-0.242070087256934,0.758
6,2,0.2,8,10,0,0.3,10,3,0.286203342226742,0.764
6,2,0.2,172,10,0,0.3,10,3,-0.139913662917934,0.764
6,2,0.2,317,10,0,0.3,10,3,0.267072856038794,0.766
6,2,0.2,455,10,0,0.3,10,3,0.147387918095006,0.766
6,2,0.2,57,10,0,0.3,10,3,0.143692742496228,0.768
6,2,0.2,120,10,0,0.3,10,3,-0.143267176497517,0.768
6,2,0.2,449,10,0,0.3,10,3,0.145050007683835,0.776
6,2,0.2,89,10,0,0.3,10,3,0.220952333977635,0.78
6,2,0.2,253,10,0,0.3,10,3,-0.0998873150767565,0.78
6,2,0.2,183,10,0,0.3,10,3,-0.106884608891107,0.782
6,2,0.2,223,10,0,0.3,10,3,-0.211152355164387,0.782
6,2,0.2,460,10,0,0.3,10,3,0.228618721201371,0.784
6,2,0.2,380,10,0,0.3,10,3,-0.281799504419524,0.788
6,2,0.2,70,10,0,0.3,10,3,0.134157226485598,0.792
6,2,0.2,373,10,0,0.3,10,3,-0.209698741049039,0.792
6,2,0.2,382,10,0,0.3,10,3,-0.163932951855656,0.792
6,2,0.2,388,10,0,0.3,10,3,0.347672471599651,0.792
6,2,0.2,500,10,0,0.3,10,3,0.222560819648152,0.792
6,2,0.2,424,10,0,0.3,10,3,0.196976586877668,0.794
6,2,0.2,251,10,0,0.3,10,3,0.0677006209901094,0.798
6,2,0.2,229,10,0,0.3,10,3,0.0571503050852868,0.8
6,2,0.2,263,10,0,0.3,10,3,0.224357909613047,0.802
6,2,0.2,135,10,0,0.3,10,3,-0.0545119814889858,0.814
6,2,0.2,432,10,0,0.3,10,3,-0.0938721976278316,0.818
6,2,0.2,36,10,0,0.3,10,3,-0.0308743725131251,0.82
6,2,0.2,152,10,0,0.3,10,3,0.0650154381260393,0.82
6,2,0.2,6,10,0,0.3,10,3,-0.187126521528484,0.822
6,2,0.2,365,10,0,0.3,10,3,0.134708261214854,0.822
6,2,0.2,79,10,0,0.3,10,3,-0.187713909924184,0.824
6,2,0.2,264,10,0,0.3,10,3,0.200468319893446,0.83
6,2,0.2,37,10,0,0.3,10,3,0.105402580931809,0.832
6,2,0.2,139,10,0,0.3,10,3,-0.0859103192659347,0.84
6,2,0.2,11,10,0,0.3,10,3,-0.112435550146643,0.848
6,2,0.2,403,10,0,0.3,10,3,0.176138396152623,0.85
6,2,0.2,234,10,0,0.3,10,3,0.0571962209621688,0.858
