"nGroupT","nGroupC","sdC","iteration","meanC","ef","rho","sampleSize","idSD","coef","boot_pval"
6,2,0.2,210,10,0,0.3,8,3,0.126411745695719,0.804
6,2,0.2,285,10,0,0.3,8,3,0.109214301585666,0.806
6,2,0.2,378,10,0,0.3,8,3,0.102921666780588,0.806
6,2,0.2,97,10,0,0.3,8,3,-0.198181562420416,0.808
6,2,0.2,44,10,0,0.3,8,3,-0.224469966225143,0.814
6,2,0.2,14,10,0,0.3,8,3,0.183570179936879,0.816
6,2,0.2,90,10,0,0.3,8,3,0.153550019852446,0.816
6,2,0.2,203,10,0,0.3,8,3,-0.0983453132583634,0.816
6,2,0.2,467,10,0,0.3,8,3,-0.305163608207124,0.816
6,2,0.2,27,10,0,0.3,8,3,-0.129635577794716,0.818
6,2,0.2,284,10,0,0.3,8,3,0.182053428030969,0.82
6,2,0.2,496,10,0,0.3,8,3,0.108789182477295,0.82
6,2,0.2,220,10,0,0.3,8,3,-0.187552183604225,0.824
6,2,0.2,186,10,0,0.3,8,3,-0.0947750514497727,0.826
6,2,0.2,318,10,0,0.3,8,3,-0.217508806405363,0.826
6,2,0.2,482,10,0,0.3,8,3,-0.0438609918087423,0.828
6,2,0.2,135,10,0,0.3,8,3,-0.0899612633386369,0.83
6,2,0.2,181,10,0,0.3,8,3,-0.0763669710559896,0.832
6,2,0.2,339,10,0,0.3,8,3,-0.164526806390995,0.834
6,2,0.2,462,10,0,0.3,8,3,-0.153657957155247,0.836
6,2,0.2,211,10,0,0.3,8,3,-0.092032527814581,0.84
6,2,0.2,190,10,0,0.3,8,3,0.120222113438984,0.842
6,2,0.2,231,10,0,0.3,8,3,-0.128543412094388,0.842
6,2,0.2,236,10,0,0.3,8,3,0.100245427557866,0.842
6,2,0.2,13,10,0,0.3,8,3,0.121478035840738,0.846
6,2,0.2,84,10,0,0.3,8,3,0.204518391502774,0.848
6,2,0.2,435,10,0,0.3,8,3,0.183935902531147,0.85
6,2,0.2,466,10,0,0.3,8,3,0.0702825214719098,0.854
6,2,0.2,439,10,0,0.3,8,3,0.0775881909859777,0.856
6,2,0.2,18,10,0,0.3,8,3,0.0548669228962524,0.86
6,2,0.2,196,10,0,0.3,8,3,-0.109030727731493,0.86
6,2,0.2,222,10,0,0.3,8,3,0.0976026845474678,0.86
6,2,0.2,200,10,0,0.3,8,3,0.0803008625450445,0.864
6,2,0.2,302,10,0,0.3,8,3,-0.111362997024685,0.864
6,2,0.2,421,10,0,0.3,8,3,-0.147158430813249,0.868
6,2,0.2,480,10,0,0.3,8,3,0.133059563473125,0.87
6,2,0.2,341,10,0,0.3,8,3,-0.109389062271816,0.872
6,2,0.2,174,10,0,0.3,8,3,0.116059068176469,0.874
6,2,0.2,409,10,0,0.3,8,3,0.13146696667738,0.874
6,2,0.2,257,10,0,0.3,8,3,-0.0982898799049678,0.884
6,2,0.2,277,10,0,0.3,8,3,-0.109636746809286,0.886
6,2,0.2,275,10,0,0.3,8,3,-0.09020295284094,0.89
6,2,0.2,245,10,0,0.3,8,3,-0.158867105422303,0.892
6,2,0.2,355,10,0,0.3,8,3,0.0561450318255083,0.894
6,2,0.2,252,10,0,0.3,8,3,-0.0577733806528897,0.9
6,2,0.2,338,10,0,0.3,8,3,0.104062546634111,0.9
6,2,0.2,5,10,0,0.3,8,3,-0.040939552605181,0.902
6,2,0.2,80,10,0,0.3,8,3,0.0641177147334702,0.904
6,2,0.2,458,10,0,0.3,8,3,0.0453496528758706,0.904
6,2,0.2,474,10,0,0.3,8,3,-0.0938110528042557,0.904
6,2,0.2,93,10,0,0.3,8,3,0.0862109830414113,0.906
6,2,0.2,192,10,0,0.3,8,3,0.0881522741380536,0.906
6,2,0.2,431,10,0,0.3,8,3,-0.0534782080665934,0.906
6,2,0.2,120,10,0,0.3,8,3,-0.0532134117393923,0.916
6,2,0.2,185,10,0,0.3,8,3,-0.0298650910966671,0.92
6,2,0.2,423,10,0,0.3,8,3,0.0517440219498155,0.92
6,2,0.2,453,10,0,0.3,8,3,0.0518356056258256,0.92
6,2,0.2,497,10,0,0.3,8,3,-0.0421728470997493,0.922
6,2,0.2,64,10,0,0.3,8,3,-0.0391005157075597,0.924
6,2,0.2,160,10,0,0.3,8,3,-0.0554157036160348,0.926
6,2,0.2,333,10,0,0.3,8,3,0.070499835300069,0.926
6,2,0.2,412,10,0,0.3,8,3,0.0408863229291683,0.926
6,2,0.2,290,10,0,0.3,8,3,-0.116944997756633,0.932
6,2,0.2,157,10,0,0.3,8,3,0.0331719229853604,0.936
6,2,0.2,164,10,0,0.3,8,3,-0.0186604308106837,0.94
6,2,0.2,3,10,0,0.3,8,3,0.0496873761854317,0.944
6,2,0.2,63,10,0,0.3,8,3,-0.0275515607565922,0.944
6,2,0.2,82,10,0,0.3,8,3,-0.0573189033650578,0.944
6,2,0.2,130,10,0,0.3,8,3,0.0922179274296866,0.944
6,2,0.2,345,10,0,0.3,8,3,-0.0589962131881805,0.946
6,2,0.2,402,10,0,0.3,8,3,0.0410100222827339,0.946
6,2,0.2,448,10,0,0.3,8,3,0.0557532183655667,0.946
6,2,0.2,246,10,0,0.3,8,3,-0.0252114713570109,0.948
6,2,0.2,249,10,0,0.3,8,3,0.0304273020874177,0.948
6,2,0.2,343,10,0,0.3,8,3,0.0354931315454223,0.948
6,2,0.2,266,10,0,0.3,8,3,-0.0179418016364252,0.952
6,2,0.2,350,10,0,0.3,8,3,-0.0303968073485237,0.952
6,2,0.2,450,10,0,0.3,8,3,-0.0238351143034663,0.952
6,2,0.2,140,10,0,0.3,8,3,0.0350114414125073,0.954
6,2,0.2,444,10,0,0.3,8,3,-0.0415053071492082,0.958
6,2,0.2,364,10,0,0.3,8,3,-0.0262327531835638,0.97
6,2,0.2,237,10,0,0.3,8,3,-0.00821158038522185,0.978
6,2,0.2,8,10,0,0.3,8,3,-0.0128580544519821,0.98
6,2,0.2,20,10,0,0.3,8,3,0.00640956917223434,0.984
6,2,0.2,386,10,0,0.3,8,3,0.0126713615150891,0.984
6,2,0.2,361,10,0,0.3,8,3,0.00703565385185811,0.986
6,2,0.2,11,10,0,0.3,8,3,-0.0251347106156743,0.99
6,2,0.2,276,10,0,0.3,8,3,-0.0143186044494712,0.992
6,2,0.2,394,10,0,0.3,8,3,-0.00318462779728179,0.994
6,2,0.2,387,10,0,0.3,8,3,0.000975369611438737,1
6,2,0.2,390,10,0,0.3,8,3,0.0038962612160276,1
6,2,0.2,60,10,0,0.3,9,3,1.94980120529897,0.022
6,2,0.2,65,10,0,0.3,9,3,1.35897692113059,0.022
6,2,0.2,9,10,0,0.3,9,3,-1.86087975809963,0.032
6,2,0.2,483,10,0,0.3,9,3,-2.02624095041867,0.032
6,2,0.2,330,10,0,0.3,9,3,1.28184203466026,0.036
6,2,0.2,233,10,0,0.3,9,3,-1.69217991740871,0.04
6,2,0.2,476,10,0,0.3,9,3,-1.71167472448366,0.04
6,2,0.2,29,10,0,0.3,9,3,-1.15791674696504,0.042
6,2,0.2,144,10,0,0.3,9,3,1.7096455094769,0.046
6,2,0.2,293,10,0,0.3,9,3,-1.57245452017909,0.046
6,2,0.2,311,10,0,0.3,9,3,-1.19455380420789,0.05
6,2,0.2,324,10,0,0.3,9,3,-1.19531469817642,0.05
6,2,0.2,71,10,0,0.3,9,3,1.47693005869169,0.052
6,2,0.2,231,10,0,0.3,9,3,-0.773836273673851,0.054
6,2,0.2,151,10,0,0.3,9,3,2.03979363126612,0.056
6,2,0.2,161,10,0,0.3,9,3,-0.878933843876723,0.056
6,2,0.2,458,10,0,0.3,9,3,-1.49590109452481,0.058
6,2,0.2,312,10,0,0.3,9,3,-0.900107360162167,0.06
6,2,0.2,206,10,0,0.3,9,3,1.31431087122814,0.062
6,2,0.2,456,10,0,0.3,9,3,-1.54748909684284,0.062
6,2,0.2,91,10,0,0.3,9,3,0.974009877771209,0.066
6,2,0.2,341,10,0,0.3,9,3,2.09745323271068,0.066
6,2,0.2,274,10,0,0.3,9,3,1.2273435439628,0.068
6,2,0.2,282,10,0,0.3,9,3,-0.860142834691629,0.07
6,2,0.2,432,10,0,0.3,9,3,-1.37298380144455,0.072
6,2,0.2,141,10,0,0.3,9,3,-1.29412077118587,0.074
6,2,0.2,85,10,0,0.3,9,3,1.13637654393065,0.076
6,2,0.2,180,10,0,0.3,9,3,0.851262896450606,0.076
6,2,0.2,377,10,0,0.3,9,3,0.346093446218532,0.076
6,2,0.2,130,10,0,0.3,9,3,-1.70876241322017,0.078
6,2,0.2,255,10,0,0.3,9,3,-0.871297012778086,0.078
6,2,0.2,355,10,0,0.3,9,3,-1.34216868703456,0.08
6,2,0.2,473,10,0,0.3,9,3,0.843577855409933,0.08
6,2,0.2,36,10,0,0.3,9,3,0.917984364590865,0.084
6,2,0.2,246,10,0,0.3,9,3,-0.728377717943175,0.088
6,2,0.2,396,10,0,0.3,9,3,-1.16986931829263,0.088
6,2,0.2,417,10,0,0.3,9,3,1.52521706430019,0.088
6,2,0.2,259,10,0,0.3,9,3,1.28068019031829,0.09
6,2,0.2,69,10,0,0.3,9,3,-1.01471842498432,0.092
6,2,0.2,208,10,0,0.3,9,3,1.15390985546935,0.092
6,2,0.2,340,10,0,0.3,9,3,-1.38979816186449,0.094
6,2,0.2,429,10,0,0.3,9,3,-1.14158739933021,0.094
6,2,0.2,183,10,0,0.3,9,3,-1.02117908357098,0.096
6,2,0.2,193,10,0,0.3,9,3,-1.33123705631476,0.096
6,2,0.2,463,10,0,0.3,9,3,-0.981832580950851,0.1
6,2,0.2,22,10,0,0.3,9,3,-0.805883705317598,0.102
6,2,0.2,129,10,0,0.3,9,3,1.14994431650467,0.102
6,2,0.2,176,10,0,0.3,9,3,-0.829245536672204,0.102
6,2,0.2,185,10,0,0.3,9,3,-1.13338934297877,0.102
6,2,0.2,209,10,0,0.3,9,3,0.874047508828141,0.102
6,2,0.2,348,10,0,0.3,9,3,0.696463328048537,0.102
6,2,0.2,359,10,0,0.3,9,3,0.972548667215619,0.102
6,2,0.2,373,10,0,0.3,9,3,-0.807098895593242,0.102
6,2,0.2,31,10,0,0.3,9,3,-1.40306034105575,0.104
6,2,0.2,79,10,0,0.3,9,3,0.936400954975795,0.104
6,2,0.2,276,10,0,0.3,9,3,-0.905881820491828,0.104
6,2,0.2,64,10,0,0.3,9,3,-1.08312133220377,0.106
6,2,0.2,425,10,0,0.3,9,3,1.41454925948094,0.106
6,2,0.2,30,10,0,0.3,9,3,1.24480450808565,0.108
6,2,0.2,301,10,0,0.3,9,3,0.607867698935308,0.108
6,2,0.2,12,10,0,0.3,9,3,1.48367531506113,0.11
6,2,0.2,361,10,0,0.3,9,3,-1.0308653208991,0.11
6,2,0.2,118,10,0,0.3,9,3,1.11034977614193,0.112
6,2,0.2,217,10,0,0.3,9,3,1.1629398722929,0.112
6,2,0.2,267,10,0,0.3,9,3,-1.02903505043076,0.112
6,2,0.2,275,10,0,0.3,9,3,-1.31817467307391,0.112
6,2,0.2,447,10,0,0.3,9,3,1.79924885884901,0.112
6,2,0.2,62,10,0,0.3,9,3,-0.952613793636175,0.114
6,2,0.2,318,10,0,0.3,9,3,0.972077283578983,0.114
6,2,0.2,393,10,0,0.3,9,3,0.691170270036679,0.116
6,2,0.2,27,10,0,0.3,9,3,1.66990171140102,0.118
6,2,0.2,133,10,0,0.3,9,3,-1.20025940795068,0.118
6,2,0.2,154,10,0,0.3,9,3,-0.386596321805598,0.12
6,2,0.2,178,10,0,0.3,9,3,1.04385824725321,0.12
6,2,0.2,100,10,0,0.3,9,3,-0.817305351494667,0.122
6,2,0.2,362,10,0,0.3,9,3,0.991591639241562,0.124
6,2,0.2,460,10,0,0.3,9,3,-0.826232505711829,0.124
6,2,0.2,44,10,0,0.3,9,3,1.06483441635308,0.126
6,2,0.2,331,10,0,0.3,9,3,0.598529416368763,0.126
6,2,0.2,297,10,0,0.3,9,3,0.772225232636771,0.13
6,2,0.2,239,10,0,0.3,9,3,1.14269636383321,0.132
6,2,0.2,17,10,0,0.3,9,3,-0.924844102825688,0.134
6,2,0.2,160,10,0,0.3,9,3,-0.674005020947135,0.138
6,2,0.2,169,10,0,0.3,9,3,-0.694300429703588,0.138
6,2,0.2,86,10,0,0.3,9,3,-0.970565975559197,0.14
6,2,0.2,109,10,0,0.3,9,3,-0.918411362787964,0.14
6,2,0.2,299,10,0,0.3,9,3,-0.506502912405068,0.14
6,2,0.2,385,10,0,0.3,9,3,-0.71882106604707,0.14
6,2,0.2,156,10,0,0.3,9,3,1.01074472487136,0.142
6,2,0.2,229,10,0,0.3,9,3,-0.572616540823958,0.142
6,2,0.2,76,10,0,0.3,9,3,1.06260329613323,0.144
6,2,0.2,138,10,0,0.3,9,3,-0.838737024547669,0.144
6,2,0.2,215,10,0,0.3,9,3,-0.664958361457536,0.144
6,2,0.2,327,10,0,0.3,9,3,1.06045770190951,0.144
6,2,0.2,328,10,0,0.3,9,3,0.810643437804288,0.144
6,2,0.2,353,10,0,0.3,9,3,0.868254535607264,0.144
6,2,0.2,53,10,0,0.3,9,3,-0.570373993011458,0.146
6,2,0.2,1,10,0,0.3,9,3,-0.830564495141573,0.148
6,2,0.2,157,10,0,0.3,9,3,-1.02916329330083,0.148
6,2,0.2,190,10,0,0.3,9,3,-0.788815806671153,0.148
6,2,0.2,296,10,0,0.3,9,3,0.790639928032363,0.148
6,2,0.2,378,10,0,0.3,9,3,-0.874569923260481,0.148
6,2,0.2,420,10,0,0.3,9,3,1.09567877731865,0.148
6,2,0.2,262,10,0,0.3,9,3,-0.611524811657091,0.15
6,2,0.2,270,10,0,0.3,9,3,0.869089653142908,0.15
6,2,0.2,441,10,0,0.3,9,3,-1.12498089709172,0.15
6,2,0.2,87,10,0,0.3,9,3,-0.913631731134757,0.152
6,2,0.2,108,10,0,0.3,9,3,1.46182800918561,0.154
6,2,0.2,265,10,0,0.3,9,3,-0.447739268321669,0.154
6,2,0.2,289,10,0,0.3,9,3,-0.688455781856192,0.154
6,2,0.2,319,10,0,0.3,9,3,1.26756412691702,0.154
6,2,0.2,367,10,0,0.3,9,3,0.990159671565493,0.156
6,2,0.2,16,10,0,0.3,9,3,-0.846482912606461,0.158
6,2,0.2,142,10,0,0.3,9,3,-0.538254624789431,0.158
6,2,0.2,248,10,0,0.3,9,3,0.997717887556774,0.16
6,2,0.2,309,10,0,0.3,9,3,-0.752735828712957,0.16
6,2,0.2,419,10,0,0.3,9,3,-0.675910661782837,0.16
6,2,0.2,6,10,0,0.3,9,3,-0.867702515807281,0.162
6,2,0.2,25,10,0,0.3,9,3,0.851502615714281,0.162
6,2,0.2,115,10,0,0.3,9,3,0.453671760773176,0.162
6,2,0.2,266,10,0,0.3,9,3,-0.778246157570663,0.162
6,2,0.2,380,10,0,0.3,9,3,0.745252189219457,0.162
6,2,0.2,19,10,0,0.3,9,3,-0.465106231499732,0.164
6,2,0.2,173,10,0,0.3,9,3,0.856228958587707,0.164
6,2,0.2,488,10,0,0.3,9,3,-0.517502449811388,0.164
6,2,0.2,258,10,0,0.3,9,3,-1.18265744786851,0.168
6,2,0.2,310,10,0,0.3,9,3,0.847033970418948,0.168
6,2,0.2,448,10,0,0.3,9,3,-0.699964545107292,0.168
6,2,0.2,124,10,0,0.3,9,3,0.485664006252904,0.17
6,2,0.2,288,10,0,0.3,9,3,-1.25418349819404,0.17
6,2,0.2,294,10,0,0.3,9,3,0.582555419832289,0.17
6,2,0.2,213,10,0,0.3,9,3,-0.567377185947294,0.172
6,2,0.2,390,10,0,0.3,9,3,1.21607363671848,0.172
6,2,0.2,48,10,0,0.3,9,3,-0.677488496895251,0.174
6,2,0.2,145,10,0,0.3,9,3,0.801292311257356,0.174
6,2,0.2,13,10,0,0.3,9,3,0.95950864594036,0.176
6,2,0.2,74,10,0,0.3,9,3,-0.544823217857072,0.176
6,2,0.2,137,10,0,0.3,9,3,0.875794009620108,0.178
6,2,0.2,314,10,0,0.3,9,3,0.73316555515251,0.178
6,2,0.2,317,10,0,0.3,9,3,0.507189495846632,0.178
6,2,0.2,321,10,0,0.3,9,3,-0.992763383648509,0.178
6,2,0.2,391,10,0,0.3,9,3,0.810398643581493,0.178
6,2,0.2,152,10,0,0.3,9,3,0.416427110210037,0.18
6,2,0.2,81,10,0,0.3,9,3,0.506757316596548,0.186
6,2,0.2,434,10,0,0.3,9,3,0.38474514531643,0.186
6,2,0.2,250,10,0,0.3,9,3,-0.787133555334947,0.188
6,2,0.2,489,10,0,0.3,9,3,-0.889944550714603,0.192
6,2,0.2,78,10,0,0.3,9,3,-0.653123121809074,0.194
6,2,0.2,338,10,0,0.3,9,3,-0.557674203920982,0.194
6,2,0.2,80,10,0,0.3,9,3,0.531729784251809,0.196
6,2,0.2,41,10,0,0.3,9,3,0.458008056929856,0.198
6,2,0.2,125,10,0,0.3,9,3,-0.97941249067469,0.198
6,2,0.2,315,10,0,0.3,9,3,0.669298729837294,0.198
6,2,0.2,179,10,0,0.3,9,3,-0.588557157374936,0.2
6,2,0.2,352,10,0,0.3,9,3,-0.462924007803423,0.206
6,2,0.2,439,10,0,0.3,9,3,-0.566108887310094,0.206
6,2,0.2,350,10,0,0.3,9,3,0.982820188849928,0.21
6,2,0.2,374,10,0,0.3,9,3,-0.671659785684568,0.212
6,2,0.2,464,10,0,0.3,9,3,-0.608992423079172,0.212
6,2,0.2,46,10,0,0.3,9,3,-0.485474662097261,0.216
6,2,0.2,224,10,0,0.3,9,3,-0.353017749006995,0.224
6,2,0.2,440,10,0,0.3,9,3,-0.518036465102313,0.224
6,2,0.2,245,10,0,0.3,9,3,0.850336197551485,0.228
6,2,0.2,49,10,0,0.3,9,3,-0.796538199877858,0.23
6,2,0.2,57,10,0,0.3,9,3,0.630143911383357,0.234
6,2,0.2,68,10,0,0.3,9,3,0.754849228270672,0.234
6,2,0.2,358,10,0,0.3,9,3,-0.454545953724789,0.234
6,2,0.2,418,10,0,0.3,9,3,-0.659501330475081,0.238
6,2,0.2,234,10,0,0.3,9,3,0.562542674600508,0.24
6,2,0.2,332,10,0,0.3,9,3,-0.461516678345106,0.242
6,2,0.2,300,10,0,0.3,9,3,-0.583038033161131,0.244
6,2,0.2,54,10,0,0.3,9,3,0.364194488526152,0.248
6,2,0.2,99,10,0,0.3,9,3,1.00201726489479,0.248
6,2,0.2,63,10,0,0.3,9,3,0.78637837885023,0.25
6,2,0.2,230,10,0,0.3,9,3,0.477875784088525,0.254
6,2,0.2,354,10,0,0.3,9,3,-0.690017851191925,0.256
6,2,0.2,401,10,0,0.3,9,3,-0.795261623817424,0.26
6,2,0.2,494,10,0,0.3,9,3,-0.425576941825284,0.264
6,2,0.2,500,10,0,0.3,9,3,-0.624388066628967,0.264
6,2,0.2,466,10,0,0.3,9,3,0.567642706044325,0.268
6,2,0.2,174,10,0,0.3,9,3,0.915301363932286,0.27
6,2,0.2,431,10,0,0.3,9,3,-0.900862605664912,0.27
6,2,0.2,238,10,0,0.3,9,3,-0.289182788808688,0.276
6,2,0.2,398,10,0,0.3,9,3,0.767303822455091,0.276
6,2,0.2,21,10,0,0.3,9,3,0.701356622116805,0.282
6,2,0.2,223,10,0,0.3,9,3,-0.915906460691275,0.282
6,2,0.2,325,10,0,0.3,9,3,0.457249988550075,0.282
6,2,0.2,39,10,0,0.3,9,3,0.576836823695174,0.284
6,2,0.2,14,10,0,0.3,9,3,-0.521500899120412,0.292
6,2,0.2,406,10,0,0.3,9,3,-0.62550490620572,0.292
6,2,0.2,88,10,0,0.3,9,3,0.796705507443903,0.298
6,2,0.2,256,10,0,0.3,9,3,-0.347547357360611,0.298
6,2,0.2,360,10,0,0.3,9,3,-0.598675256329528,0.298
6,2,0.2,416,10,0,0.3,9,3,-0.638343522343348,0.298
6,2,0.2,24,10,0,0.3,9,3,1.00985609653705,0.308
6,2,0.2,113,10,0,0.3,9,3,0.519720076871749,0.308
6,2,0.2,357,10,0,0.3,9,3,0.577010581969972,0.31
6,2,0.2,4,10,0,0.3,9,3,0.532443254059956,0.312
6,2,0.2,271,10,0,0.3,9,3,0.318646123892762,0.312
6,2,0.2,392,10,0,0.3,9,3,-0.599841543387271,0.314
6,2,0.2,413,10,0,0.3,9,3,0.497002183335354,0.314
6,2,0.2,20,10,0,0.3,9,3,0.725561733916493,0.318
6,2,0.2,136,10,0,0.3,9,3,0.577371396122857,0.322
6,2,0.2,158,10,0,0.3,9,3,0.358378733568316,0.324
6,2,0.2,7,10,0,0.3,9,3,-0.678885436369143,0.326
6,2,0.2,268,10,0,0.3,9,3,-0.852811508785237,0.326
6,2,0.2,342,10,0,0.3,9,3,-0.82575538956354,0.326
6,2,0.2,302,10,0,0.3,9,3,0.204044691595101,0.342
6,2,0.2,498,10,0,0.3,9,3,0.339952517956164,0.344
6,2,0.2,492,10,0,0.3,9,3,0.251168008009387,0.348
6,2,0.2,339,10,0,0.3,9,3,-0.695936939208877,0.352
6,2,0.2,104,10,0,0.3,9,3,-0.603996823683474,0.354
6,2,0.2,187,10,0,0.3,9,3,0.507685980046034,0.354
6,2,0.2,384,10,0,0.3,9,3,-0.413995872283607,0.354
6,2,0.2,120,10,0,0.3,9,3,0.396598166901896,0.356
6,2,0.2,84,10,0,0.3,9,3,0.388765071655911,0.36
6,2,0.2,241,10,0,0.3,9,3,-0.200823392331301,0.36
6,2,0.2,308,10,0,0.3,9,3,-0.526206998918838,0.36
6,2,0.2,423,10,0,0.3,9,3,-0.78511610622067,0.362
6,2,0.2,407,10,0,0.3,9,3,0.436280949558608,0.374
6,2,0.2,426,10,0,0.3,9,3,-0.331983829309053,0.374
6,2,0.2,298,10,0,0.3,9,3,-0.75511324717499,0.382
6,2,0.2,387,10,0,0.3,9,3,0.317613790112972,0.382
6,2,0.2,462,10,0,0.3,9,3,0.50908032047289,0.384
6,2,0.2,165,10,0,0.3,9,3,-0.755041784657095,0.386
6,2,0.2,480,10,0,0.3,9,3,0.280733497164277,0.386
6,2,0.2,2,10,0,0.3,9,3,0.358367474662401,0.39
6,2,0.2,92,10,0,0.3,9,3,0.654217188169866,0.392
6,2,0.2,97,10,0,0.3,9,3,-0.363100495398157,0.392
6,2,0.2,452,10,0,0.3,9,3,-0.363700801752742,0.392
6,2,0.2,484,10,0,0.3,9,3,-1.64122005534082,0.394
6,2,0.2,38,10,0,0.3,9,3,0.357681639893201,0.408
6,2,0.2,42,10,0,0.3,9,3,0.878193394549214,0.408
6,2,0.2,146,10,0,0.3,9,3,0.420110477122137,0.408
6,2,0.2,421,10,0,0.3,9,3,-0.242705872423159,0.416
6,2,0.2,135,10,0,0.3,9,3,-0.34338631914494,0.418
6,2,0.2,306,10,0,0.3,9,3,0.567475020378197,0.418
6,2,0.2,89,10,0,0.3,9,3,-0.828898089091211,0.42
6,2,0.2,442,10,0,0.3,9,3,0.400019655377179,0.422
6,2,0.2,412,10,0,0.3,9,3,-0.426387431173396,0.426
6,2,0.2,499,10,0,0.3,9,3,0.291103788579079,0.43
6,2,0.2,202,10,0,0.3,9,3,0.313364794155234,0.434
6,2,0.2,363,10,0,0.3,9,3,-0.320274959346222,0.436
6,2,0.2,471,10,0,0.3,9,3,0.454969783949338,0.44
6,2,0.2,422,10,0,0.3,9,3,0.429544054430806,0.444
6,2,0.2,37,10,0,0.3,9,3,-1.05661458059299,0.452
6,2,0.2,457,10,0,0.3,9,3,-0.488063336700947,0.452
6,2,0.2,166,10,0,0.3,9,3,-0.291149908316015,0.454
6,2,0.2,94,10,0,0.3,9,3,-0.251843658604542,0.458
6,2,0.2,454,10,0,0.3,9,3,-0.339864249298756,0.458
6,2,0.2,101,10,0,0.3,9,3,-0.4724465670445,0.46
6,2,0.2,394,10,0,0.3,9,3,-0.255218575505921,0.462
6,2,0.2,55,10,0,0.3,9,3,0.763904342800345,0.474
6,2,0.2,203,10,0,0.3,9,3,0.203237083982486,0.474
6,2,0.2,351,10,0,0.3,9,3,0.581903517971966,0.474
6,2,0.2,195,10,0,0.3,9,3,0.394965212102477,0.476
6,2,0.2,336,10,0,0.3,9,3,-0.494856828919609,0.476
6,2,0.2,82,10,0,0.3,9,3,-0.521647168359465,0.478
6,2,0.2,493,10,0,0.3,9,3,1.08424179648358,0.478
6,2,0.2,273,10,0,0.3,9,3,-0.450248536921663,0.482
6,2,0.2,279,10,0,0.3,9,3,-0.438853821853456,0.482
6,2,0.2,404,10,0,0.3,9,3,0.267841101861507,0.484
6,2,0.2,307,10,0,0.3,9,3,-0.424531911221237,0.486
6,2,0.2,389,10,0,0.3,9,3,0.236083066610064,0.486
6,2,0.2,191,10,0,0.3,9,3,-0.642526312397877,0.49
6,2,0.2,139,10,0,0.3,9,3,0.682592249649105,0.492
6,2,0.2,397,10,0,0.3,9,3,0.333327036765468,0.494
6,2,0.2,201,10,0,0.3,9,3,0.348976031857546,0.504
6,2,0.2,322,10,0,0.3,9,3,-0.261787341180337,0.504
6,2,0.2,205,10,0,0.3,9,3,0.466901584735751,0.51
6,2,0.2,96,10,0,0.3,9,3,-0.299482763217895,0.512
6,2,0.2,470,10,0,0.3,9,3,0.399778885942084,0.512
6,2,0.2,252,10,0,0.3,9,3,-0.492849026704647,0.516
6,2,0.2,286,10,0,0.3,9,3,-0.358653838037071,0.524
6,2,0.2,132,10,0,0.3,9,3,0.306913046872523,0.526
6,2,0.2,371,10,0,0.3,9,3,1.16586696483566,0.526
6,2,0.2,122,10,0,0.3,9,3,0.434468985403697,0.53
6,2,0.2,281,10,0,0.3,9,3,0.94522343942748,0.53
6,2,0.2,284,10,0,0.3,9,3,-0.425197659208635,0.532
6,2,0.2,383,10,0,0.3,9,3,0.903912015085297,0.534
6,2,0.2,242,10,0,0.3,9,3,0.982471427161016,0.546
6,2,0.2,345,10,0,0.3,9,3,-0.162697285388589,0.55
6,2,0.2,214,10,0,0.3,9,3,0.286914913261569,0.558
6,2,0.2,486,10,0,0.3,9,3,0.448142152973219,0.56
6,2,0.2,93,10,0,0.3,9,3,-0.584519338230734,0.562
6,2,0.2,175,10,0,0.3,9,3,-0.400427689524918,0.562
6,2,0.2,198,10,0,0.3,9,3,0.6802261060609,0.562
6,2,0.2,184,10,0,0.3,9,3,-0.168535249209583,0.566
6,2,0.2,212,10,0,0.3,9,3,0.586230097011253,0.57
6,2,0.2,112,10,0,0.3,9,3,-0.831150742730188,0.58
6,2,0.2,192,10,0,0.3,9,3,-0.363272995523658,0.58
6,2,0.2,495,10,0,0.3,9,3,-0.201316100229633,0.58
6,2,0.2,116,10,0,0.3,9,3,-0.337356922661087,0.582
6,2,0.2,335,10,0,0.3,9,3,-0.231233564443812,0.582
6,2,0.2,370,10,0,0.3,9,3,-0.489410125908989,0.582
6,2,0.2,243,10,0,0.3,9,3,0.21147398971803,0.584
6,2,0.2,131,10,0,0.3,9,3,-0.238524790572541,0.588
6,2,0.2,364,10,0,0.3,9,3,-0.651949866858928,0.588
6,2,0.2,337,10,0,0.3,9,3,-0.194130101121914,0.59
6,2,0.2,346,10,0,0.3,9,3,0.146419097393334,0.602
6,2,0.2,47,10,0,0.3,9,3,0.270749648078151,0.604
6,2,0.2,58,10,0,0.3,9,3,-0.448872786498697,0.604
6,2,0.2,199,10,0,0.3,9,3,-0.387634643469767,0.604
6,2,0.2,326,10,0,0.3,9,3,0.374840516326174,0.604
6,2,0.2,280,10,0,0.3,9,3,-0.559395179693951,0.606
6,2,0.2,147,10,0,0.3,9,3,-0.44232489795516,0.608
6,2,0.2,453,10,0,0.3,9,3,-0.129346684725022,0.612
6,2,0.2,70,10,0,0.3,9,3,0.76219416268458,0.614
6,2,0.2,356,10,0,0.3,9,3,0.747781381232841,0.614
6,2,0.2,264,10,0,0.3,9,3,-0.180889326513267,0.616
6,2,0.2,117,10,0,0.3,9,3,0.512079846088596,0.62
